Latitude,Longitude,PTrain_RFL
13.7,75.67,149.92
25.58,93.77,106.26
26.77,84.98,68.17
27.23,94.12,124.6
25.18,86.08,79.26
28.33,73.2,8.94
24.37,87.2,90.18
21.85,87.22,142.16
24.17,88.27,106.65
30.72,76.25,11.48
17.44,78.54,94.37
22.22,70.23,22.68
24.11,78.98,34.1
25.47,92.8,107.24
25.5,93.12,119.48
27.75,95.92,134.33
27.03,79.39,31.37
21.72,71.38,31.33
18.03,75.33,80.03
21.08,83.4,86.67
26.35,75.57,17.68
25.3,93.43,100.54
32.8,79.18,49.38
27.32,95.9,124.82
26.03,90.17,104.97
21.55,71.35,34.63
17.18,78.71,100.77
16.17,76.52,100.95
34.0,74.92,13.9
20.2,83.7,95.17
23.4,69.88,9.56
22.32,87.05,125.14
22.83,85.12,77.23
17.98,76.33,78.94
26.87,79.11,31.09
12.02,77.25,160.29
25.2,94.47,116.67
25.68,92.8,113.76
20.78,77.67,52.1
24.7,79.02,32.98
22.88,69.82,17.15
23.83,87.82,107.89
32.52,74.76,9.55
26.28,94.25,101.75
24.55,92.6,132.62
24.87,86.52,79.56
29.97,77.04,15.05
28.07,75.62,12.5
9.92,78.12,212.14
9.83,78.08,214.82
17.93,73.67,101.28
16.75,78.0,100.26
21.08,71.78,50.69
27.23,79.05,29.63
26.75,92.35,112.39
22.0,80.7,51.96
25.03,88.13,95.39
20.55,74.53,51.06
21.17,81.73,65.79
32.27,77.17,21.81
22.58,80.37,46.98
22.82,69.27,15.17
12.5,76.83,156.71
12.92,74.88,186.38
12.95,74.83,188.85
16.18,81.13,180.26
27.5,77.68,24.35
12.92,92.92,287.27
18.05,78.27,82.41
12.42,75.73,169.76
29.02,77.63,19.42
11.8,77.82,164.23
22.42,87.32,128.33
8.3,73.0,234.88
28.83,78.75,24.85
15.42,73.78,146.19
26.67,84.92,67.38
30.58,78.48,26.22
29.47,79.65,40.62
18.9,72.82,88.05
19.12,72.85,84.47
30.45,78.08,25.88
29.47,77.73,18.76
26.12,85.4,71.54
12.3,76.7,161.93
11.8,76.0,182.18
27.54,79.69,32.14
24.65,84.58,64.88
15.47,79.87,176.07
20.87,84.4,104.91
13.11,80.3,218.51
9.93,78.12,211.69
16.45,77.43,99.29
22.87,87.98,131.28
24.77,77.7,27.6
24.78,78.44,30.45
28.45,76.11,15.03
26.4,89.75,96.3
24.03,78.38,33.22
22.69,88.15,137.47
21.02,73.15,56.46
25.03,87.32,88.07
19.47,82.58,95.02
26.72,92.9,117.83
10.2,76.72,216.51
26.13,85.63,73.35
28.42,73.37,7.9
24.85,83.78,61.64
24.05,78.89,34.35
21.55,74.7,42.27
17.53,78.59,93.12
26.02,79.34,33.55
15.68,75.63,114.23
27.87,79.44,30.42
12.75,79.67,200.76
13.04,80.23,217.32
16.53,75.58,100.14
19.62,74.57,61.66
27.57,79.74,32.16
30.77,79.48,41.3
17.93,78.8,87.97
25.65,75.59,19.3
17.55,73.98,96.42
19.32,74.33,66.59
23.1,80.23,43.53
26.43,92.03,115.46
17.52,75.47,86.52
18.23,73.28,97.87
20.83,78.25,53.11
22.83,85.03,74.77
