Latitude,Longitude,PTrain_LC1
17.25,78.59,2.45
9.48,76.75,2.04
16.55,74.68,3.02
18.93,74.32,3.19
28.05,72.48,1.24
20.25,74.45,3.01
15.85,75.12,3.0
13.03,80.27,2.18
16.38,75.37,2.78
17.43,75.53,2.57
26.08,86.48,2.61
27.92,94.38,3.38
23.77,81.22,2.1
8.82,77.8,1.96
27.19,79.27,1.66
26.53,72.97,1.65
24.9,79.19,1.86
9.98,76.27,2.26
25.02,84.82,2.47
22.6,86.43,2.74
25.57,91.72,4.12
25.57,92.07,3.92
23.07,71.08,3.01
17.77,73.83,3.63
15.93,76.58,2.3
25.08,84.38,2.42
23.5,73.5,2.63
28.8,74.94,1.12
26.37,85.12,2.4
24.75,94.37,4.06
25.42,74.55,1.95
25.68,94.63,3.92
12.87,78.77,2.08
11.57,75.77,2.41
11.57,76.15,3.43
26.57,94.67,3.7
13.24,79.94,2.11
20.88,75.15,2.52
21.84,69.38,3.49
26.8,92.6,3.42
20.43,86.6,2.71
28.23,77.45,1.38
29.75,77.23,1.23
25.53,92.47,3.84
33.14,74.33,1.17
34.68,77.38,2.27
14.07,79.6,2.13
30.63,76.89,1.2
24.65,92.63,3.47
15.03,76.08,2.61
11.98,77.45,2.21
24.08,73.23,2.54
26.8,76.8,1.55
27.17,92.18,3.8
12.57,78.7,2.3
27.5,96.25,3.73
28.38,95.8,3.28
34.51,74.26,1.18
17.87,78.2,2.34
25.32,83.85,2.34
30.19,76.99,1.2
20.76,70.67,3.38
24.2,93.6,4.23
19.68,77.57,2.16
26.38,93.48,3.58
29.2,76.77,1.21
22.8,69.72,3.36
22.65,88.09,2.88
10.92,79.75,2.04
22.03,74.7,2.57
11.72,76.43,3.4
9.83,76.75,2.31
26.7,89.28,2.91
22.1,85.88,2.92
29.92,77.17,1.22
26.12,92.33,3.43
26.28,75.38,1.66
13.73,75.33,3.19
19.33,74.35,3.11
27.7,76.85,1.38
10.77,79.85,2.09
27.17,73.67,1.43
21.1,79.05,2.12
30.55,77.3,1.02
29.62,78.38,1.37
17.0,79.25,2.26
23.25,68.85,3.38
7.98,93.53,3.07
19.08,77.33,2.15
21.33,74.25,2.74
15.47,78.48,2.16
28.0,76.08,1.27
16.43,81.7,2.36
22.95,79.18,2.02
14.45,79.98,2.24
28.57,77.12,1.29
28.58,77.2,1.3
23.0,70.22,3.28
16.92,81.67,2.26
24.47,74.9,2.23
18.67,78.1,2.18
27.23,94.12,3.6
25.07,79.45,1.88
22.33,88.2,2.9
24.66,78.81,1.87
25.32,85.03,2.48
14.18,77.37,2.19
9.55,78.7,1.99
24.65,79.01,1.86
27.02,94.17,3.64
17.53,77.28,2.2
27.0,79.1,1.67
27.2,73.73,1.42
24.09,78.41,1.92
26.2,79.45,1.79
22.75,72.57,2.93
30.36,77.98,1.21
26.61,79.78,1.78
28.96,76.88,1.25
30.25,78.12,1.23
21.45,73.72,2.88
26.42,91.43,3.28
23.83,76.23,2.14
25.31,75.62,1.9
32.99,74.5,1.17
26.97,95.05,3.75
19.72,74.15,3.23
28.82,75.5,1.15
23.3,69.72,3.22
26.63,91.73,3.31
33.59,74.24,1.07
34.12,74.68,1.31
30.48,77.13,1.22
32.94,74.38,1.2
13.17,79.22,2.12
26.35,79.14,1.76
24.77,85.43,2.56
25.32,73.53,2.05
34.01,74.55,1.25
23.77,77.77,1.99
25.42,83.43,2.28
22.17,75.58,2.36
25.28,71.23,2.29
34.22,74.69,1.34
27.24,79.43,1.68
25.38,84.2,2.37
17.74,78.15,2.32
25.07,85.03,2.49
23.85,86.03,2.7
20.35,74.82,2.73
13.9,79.9,2.18
24.6,79.25,1.89
26.83,94.3,3.67
13.51,77.0,2.6
20.38,75.33,2.77
10.23,78.55,1.93
24.07,78.16,1.94
21.62,74.8,2.65
17.85,77.87,2.3
17.65,74.2,3.38
26.97,79.21,1.69
27.23,79.76,1.72
23.52,73.07,2.68
27.97,93.85,3.33
22.02,87.28,2.8
11.28,76.25,2.2
17.25,80.43,2.21
19.37,84.47,2.58
27.52,75.53,1.3
24.02,78.8,1.92
8.93,76.53,2.19
22.03,71.72,3.09
19.1,78.35,2.16
23.78,86.72,2.75
23.63,86.82,2.74
27.45,92.63,3.57
30.23,76.62,1.16
26.32,79.0,1.75
25.68,91.63,3.81
19.23,82.55,2.74
24.75,93.43,3.67
20.28,85.1,2.67
28.93,95.02,3.12
27.43,92.13,3.68
21.88,87.77,2.86
17.53,78.77,2.39
22.48,69.12,3.47
15.57,80.05,2.32
25.98,79.5,1.82
18.17,76.05,2.59
20.13,73.92,3.26
14.47,76.93,2.28
24.42,82.98,2.28
24.52,73.37,2.42
27.76,79.11,1.6
22.31,69.02,3.48
12.32,79.72,2.1
12.72,79.2,2.05
12.84,79.95,2.12
30.09,73.9,0.95
26.7,92.33,3.39
26.82,91.87,3.3
22.47,78.43,2.19
34.03,75.33,1.54
10.77,76.65,2.08
8.73,77.75,1.96
9.27,78.3,2.09
23.62,86.78,2.75
15.48,73.82,2.94
24.72,80.17,1.91
29.03,79.47,1.55
20.3,86.68,2.73
11.5,79.77,2.11
19.27,76.83,2.25
28.1,95.38,3.58
30.33,76.47,1.15
25.6,85.1,2.47
22.77,81.9,2.31
27.13,72.37,1.49
20.48,84.27,2.82
28.33,75.58,1.19
11.92,79.83,2.14
21.65,69.67,3.45
11.67,92.72,2.97
9.0,76.92,2.07
22.23,76.4,2.25
18.53,73.85,3.35
18.5,73.9,3.38
19.8,85.82,2.65
25.77,87.47,2.76
23.33,86.42,2.76
19.92,77.58,2.14
25.4,72.98,2.05
8.23,77.33,2.09
26.75,79.02,1.7
34.0,74.36,1.81
25.05,84.92,2.48
20.75,75.67,2.42
26.46,79.31,2.02
34.17,74.53,1.15
30.05,74.85,1.01
13.24,80.26,2.19
10.92,79.35,1.89
24.65,92.9,3.52
13.15,80.07,2.15
22.07,80.75,2.22
17.82,74.12,3.57
25.43,91.37,4.1
12.92,79.58,2.06
19.98,84.88,2.63
22.55,88.49,2.91
19.8,78.6,2.12
30.65,79.57,1.69
26.73,91.92,3.33
22.3,76.77,2.19
16.82,74.12,3.62
22.25,84.8,2.57
23.83,73.4,2.61
11.05,75.87,2.34
12.22,78.07,2.13
32.97,74.95,1.3
10.38,76.82,2.7
8.78,76.7,2.18
18.77,84.08,2.51
19.6,76.22,2.38
21.8,86.73,2.75
22.21,88.17,2.91
24.63,73.38,2.41
22.71,88.0,2.87
25.38,86.7,2.68
24.67,79.01,1.86
24.68,79.12,1.88
28.32,76.78,1.29
26.58,90.22,3.08
9.27,76.78,2.04
24.87,78.86,1.85
24.14,78.75,1.91
24.55,79.23,1.9
25.06,78.99,1.85
24.25,78.31,1.92
27.72,79.02,1.59
22.4,88.85,2.95
27.77,79.37,1.63
23.67,85.28,2.66
33.2,74.19,1.08
22.38,85.42,2.73
14.88,79.02,2.18
17.08,82.13,2.4
15.8,79.77,2.3
26.95,79.66,1.73
12.98,79.98,2.11
12.25,75.3,2.53
10.98,76.23,2.24
8.97,76.62,2.19
23.9,92.92,4.16
27.0,79.23,1.69
25.67,94.5,4.2
25.1,93.43,3.79
26.27,92.58,3.47
26.42,79.05,1.74
24.72,75.58,2.06
24.63,85.8,2.61
23.5,68.5,3.43
27.55,73.67,1.31
25.75,93.97,3.88
25.45,86.02,2.6
12.34,76.1,3.33
25.33,84.42,2.4
22.57,87.18,2.79
28.38,74.81,1.16
19.7,84.82,2.59
15.28,79.8,2.29
13.32,80.2,2.16
13.13,80.23,2.18
11.48,79.77,2.11
21.55,86.43,2.76
22.98,75.7,2.42
10.55,76.62,2.16
19.62,75.02,2.73
27.23,95.93,3.76
9.0,76.93,2.09
25.27,72.23,2.16
9.43,76.35,2.22
24.02,78.78,1.92
24.64,79.08,1.89
23.78,84.35,2.5
13.11,79.94,2.12
24.53,79.05,1.89
15.23,77.73,2.3
22.22,70.75,3.17
14.47,78.45,2.0
26.83,92.75,3.44
24.87,87.1,2.75
21.65,74.7,2.63
22.55,86.45,2.75
33.58,75.08,1.33
33.65,75.38,1.42
25.17,85.07,2.49
16.2,77.35,2.16
21.88,83.38,2.43
21.23,81.65,2.3
23.32,77.83,2.04
24.0,76.72,2.05
22.3,70.78,3.17
21.1,81.03,2.26
18.77,79.43,2.14
23.32,85.32,2.85
23.32,75.05,2.5
16.98,73.33,3.08
26.98,84.85,2.28
16.55,79.55,2.22
24.53,81.3,2.04
28.83,76.58,1.22
29.85,77.88,1.31
23.52,91.48,3.27
23.15,87.32,2.8
19.85,84.48,2.82
22.37,87.78,2.86
17.68,78.97,2.33
20.6,85.07,2.88
18.98,75.5,2.69
20.4,76.15,2.49
21.43,76.7,2.23
27.0,79.88,1.75
9.67,78.85,2.03
28.07,94.13,3.32
26.7,79.85,1.78
33.8,74.27,1.03
21.93,75.13,2.49
21.62,75.98,2.38
20.32,77.02,2.25
30.32,80.28,2.17
19.22,83.67,2.55
15.95,75.3,2.87
21.62,83.72,2.46
24.57,87.25,2.8
27.17,84.32,2.18
22.0,88.21,2.91
26.33,86.15,2.54
26.83,79.24,1.71
17.88,78.02,2.29
9.38,76.82,2.16
24.68,84.52,2.46
23.62,87.13,2.78
26.65,90.4,3.1
20.58,84.37,2.65
12.93,79.33,2.05
23.6,71.57,2.75
34.06,74.6,1.27
18.82,84.53,2.58
14.42,75.5,2.97
28.77,74.58,1.1
26.05,87.7,2.76
22.35,73.35,3.14
28.98,75.68,1.15
25.37,75.64,1.89
13.11,80.12,2.14
27.18,82.28,1.93
14.62,75.62,2.95
29.77,73.75,0.96
30.42,77.94,1.15
18.79,72.93,3.12
25.32,90.43,3.16
30.47,79.68,1.93
12.97,78.28,2.7
26.34,78.95,1.74
21.78,85.13,3.12
29.72,77.27,1.24
25.05,74.47,2.09
27.78,79.45,1.64
22.77,88.77,2.93
26.42,92.73,3.48
21.62,87.02,2.79
27.03,95.28,3.69
16.4,74.0,3.52
30.73,76.06,1.13
27.61,79.58,1.67
24.0,76.72,2.05
25.02,72.53,2.2
21.72,78.83,2.07
30.71,76.01,1.12
29.95,77.19,1.22
28.23,75.29,1.2
21.73,69.49,3.48
28.35,73.96,1.16
10.97,79.82,2.07
24.09,78.02,1.95
25.23,87.07,2.73
23.85,78.75,1.93
21.75,88.05,2.88
11.65,78.17,1.88
21.47,83.97,2.47
20.85,88.25,2.87
16.85,74.6,3.07
17.7,74.02,3.47
24.57,80.83,1.99
25.98,76.37,1.71
22.08,79.55,2.09
27.88,79.9,1.68
23.43,76.32,2.2
25.67,76.68,1.78
25.57,91.88,4.09
31.1,77.17,1.18
13.93,75.63,2.95
14.07,74.53,2.74
25.33,77.65,1.76
24.42,81.87,2.13
27.62,75.13,1.28
24.82,92.8,3.51
24.92,92.98,3.55
18.85,79.97,2.14
17.67,75.9,2.47
23.65,87.7,2.83
29.92,73.88,0.95
34.08,74.83,1.32
26.25,82.0,2.01
31.53,76.9,1.11
26.13,86.58,2.62
21.2,72.83,3.09
23.88,87.53,2.82
22.85,88.57,2.91
23.87,73.57,2.56
20.32,83.93,3.09
30.53,76.91,1.19
24.95,94.03,3.91
26.55,85.87,2.48
27.63,77.48,1.46
22.29,88.14,2.9
27.8,78.85,1.55
25.25,87.65,2.8
27.77,95.6,3.68
25.3,84.08,2.36
22.37,92.83,3.65
21.62,72.9,3.07
33.83,74.11,0.98
25.97,75.74,1.73
18.28,76.88,2.29
27.62,91.72,3.46
33.7,74.09,0.94
21.78,80.83,2.26
32.99,75.0,1.25
25.85,85.78,2.54
23.02,68.98,3.44
20.95,79.97,2.18
30.19,77.0,1.2
17.43,75.2,2.75
21.03,76.67,2.23
22.96,88.09,2.87
15.17,78.3,2.07
21.95,79.3,2.08
22.3,71.2,3.07
34.04,74.8,1.3
21.58,83.82,2.47
20.05,85.08,2.65
28.5,79.1,1.54
22.37,70.62,3.2
26.0,72.48,1.89
33.29,74.12,1.01
23.63,84.37,2.58
32.87,74.68,1.3
25.27,85.8,2.58
27.0,79.18,1.68
9.85,78.75,1.98
25.18,80.3,1.95
24.52,84.98,2.51
20.4,76.22,2.46
30.67,76.77,1.19
24.89,78.35,1.84
24.77,78.37,1.85
28.02,75.64,1.21
24.58,80.83,1.99
13.43,79.98,2.13
9.37,77.93,1.92
21.65,78.78,2.07
9.18,78.45,2.06
23.08,87.82,2.85
11.43,78.37,2.47
23.4,79.67,1.95
24.65,72.6,2.34
24.85,72.23,2.28
25.4,85.98,2.6
20.12,76.47,2.39
19.8,76.87,2.27
27.33,88.63,2.79
26.65,91.92,3.34
10.78,79.13,1.93
26.62,92.78,3.47
22.07,75.4,2.41
8.48,76.95,2.22
8.47,76.95,2.15
24.77,78.83,1.86
13.67,79.38,3.21
10.77,78.72,1.86
13.67,79.58,2.12
12.48,78.57,2.16
13.15,79.53,2.04
20.3,83.3,2.46
9.73,79.03,2.07
26.17,75.75,1.69
13.33,77.08,2.6
8.8,78.15,2.08
8.75,78.18,2.08
24.58,73.7,2.39
24.62,73.88,2.33
23.18,75.78,2.35
22.5,87.95,2.87
23.53,80.88,2.08
31.47,76.27,1.2
11.4,76.73,5.22
22.57,72.93,2.96
25.3,83.02,2.24
25.45,82.87,2.2
10.37,79.85,2.05
12.92,79.15,2.05
15.87,73.63,2.93
20.9,70.37,3.42
23.53,77.82,2.02
17.68,83.3,2.52
17.72,83.23,2.45
18.05,79.37,2.21
20.67,78.58,2.11
20.4,78.15,2.11
