Latitude,Longitude,PTrain_AC1
12.42,75.73,6.16
29.02,77.63,4.23
11.8,77.82,5.1
22.42,87.32,5.85
8.3,73.0,5.78
28.83,78.75,4.49
15.42,73.78,6.58
26.67,84.92,5.63
30.58,78.48,5.83
29.47,79.65,6.45
18.9,72.82,6.68
19.12,72.85,6.66
30.45,78.08,5.87
29.47,77.73,4.22
26.12,85.4,5.68
12.3,76.7,5.68
11.8,76.0,5.94
27.54,79.69,4.8
24.65,84.58,5.77
15.47,79.87,6.14
20.87,84.4,5.87
13.11,80.3,6.05
9.93,78.12,5.25
16.45,77.43,5.52
22.87,87.98,5.82
24.77,77.7,5.29
24.78,78.44,5.24
28.45,76.11,4.07
26.4,89.75,6.01
24.03,78.38,5.38
22.69,88.15,5.84
21.02,73.15,6.43
25.03,87.32,5.78
19.47,82.58,5.97
26.72,92.9,6.39
10.2,76.72,5.58
26.13,85.63,5.69
28.42,73.37,3.64
24.85,83.78,5.66
24.05,78.89,5.43
21.55,74.7,5.93
17.53,78.59,5.8
26.02,79.34,4.93
15.68,75.63,5.92
27.87,79.44,4.71
12.75,79.67,5.76
13.04,80.23,6.02
16.53,75.58,5.88
19.62,74.57,6.12
27.57,79.74,4.81
30.77,79.48,6.39
17.93,78.8,5.8
25.65,75.59,4.88
17.55,73.98,6.48
19.32,74.33,6.24
23.1,80.23,5.64
26.43,92.03,6.17
17.52,75.47,5.88
18.23,73.28,6.6
20.83,78.25,5.39
22.83,85.03,5.92
30.71,76.84,3.99
22.07,88.05,5.91
