Latitude,Longitude,PTrain_AC1
21.85,72.13,0.89
17.5,74.75,2.14
26.7,89.45,2.08
28.19,75.7,0.94
20.03,77.83,1.37
25.25,94.47,2.32
26.89,79.65,0.6
17.92,82.97,3.0
22.44,88.1,2.42
11.7,75.53,4.1
30.04,73.95,0.66
9.82,77.15,5.66
21.95,85.32,1.83
21.23,78.9,1.22
22.05,78.3,1.36
26.8,75.64,1.03
19.25,73.15,1.31
19.5,83.32,2.19
33.23,74.39,1.04
32.96,74.41,0.92
24.6,84.82,1.24
29.79,78.71,0.71
19.9,86.12,2.9
29.87,78.72,0.64
20.27,85.18,2.27
21.42,79.27,1.38
17.07,78.49,2.64
25.4,79.5,0.68
12.85,74.9,3.67
28.93,74.89,0.84
23.1,71.4,0.45
23.43,85.32,1.58
12.42,78.38,4.25
11.83,75.67,4.15
23.48,70.47,0.54
22.42,71.87,0.67
25.13,75.58,0.93
24.54,75.71,0.87
25.7,81.35,0.8
17.28,76.22,2.05
21.78,85.97,2.02
21.32,77.61,1.08
10.92,76.43,4.22
10.47,79.73,4.96
20.23,83.28,1.7
18.15,73.0,1.67
27.05,79.39,0.61
26.65,79.99,0.59
27.23,79.25,0.61
23.1,74.87,0.76
28.37,76.9,0.79
29.82,78.53,0.68
19.72,76.27,1.31
33.77,74.35,1.18
30.66,76.84,0.64
26.18,92.73,2.04
23.32,91.32,2.2
25.05,75.0,0.92
26.49,79.19,0.61
9.18,76.55,4.65
10.98,78.23,4.13
34.45,74.29,1.43
24.75,78.25,0.84
24.03,79.2,0.93
17.75,77.9,2.14
27.08,79.82,0.59
15.85,77.27,2.63
22.84,88.42,2.06
24.98,78.27,0.82
23.6,74.62,0.72
23.35,77.07,0.9
16.62,73.9,2.51
23.63,85.0,1.5
22.6,81.47,1.54
18.75,73.55,1.71
26.99,79.64,0.59
24.82,78.76,0.82
33.53,77.5,2.22
24.37,82.95,1.15
25.05,84.05,1.16
25.07,83.95,1.16
16.55,73.62,2.22
