Latitude,Longitude,PTrain_AC1
14.03,75.68,1.83
13.54,77.3,2.1
27.57,93.85,3.05
12.82,77.03,2.33
13.23,77.12,2.27
16.47,76.53,1.09
34.3,74.25,4.11
28.78,95.88,3.33
24.53,84.02,1.45
30.17,76.54,2.36
27.68,76.45,1.97
25.05,84.63,1.49
27.6,78.05,1.87
26.27,91.37,1.55
23.83,73.03,0.75
24.77,93.9,1.94
22.72,75.8,0.93
17.69,78.87,1.19
27.16,79.27,1.74
29.84,78.75,2.38
24.68,74.13,1.07
27.68,74.07,1.89
11.57,75.6,2.83
11.77,79.38,3.01
27.24,79.44,1.74
34.65,76.02,5.21
30.1,77.75,2.36
20.13,85.15,1.44
24.28,85.17,1.52
27.33,82.7,2.01
23.2,79.95,1.3
19.08,82.03,1.35
26.82,75.8,1.78
26.9,70.92,1.47
21.05,75.57,0.62
25.35,72.62,1.07
26.53,88.72,1.79
32.67,74.83,3.12
22.82,86.18,1.18
22.82,86.18,1.18
22.88,84.13,1.6
25.08,73.08,1.05
18.2,75.2,0.8
24.53,76.17,1.19
25.45,78.58,1.51
21.92,84.08,1.15
26.3,73.02,1.42
30.55,79.57,2.64
33.19,74.15,3.36
14.53,76.35,1.7
22.23,85.65,1.33
25.48,84.42,1.61
25.05,84.08,1.52
26.2,73.94,1.47
28.88,74.07,2.1
26.72,89.88,1.94
21.73,75.15,0.68
22.47,70.07,0.63
26.1,92.73,1.53
26.38,79.19,1.61
24.92,86.22,1.36
17.61,78.88,1.2
25.55,82.32,1.64
23.63,75.13,0.93
28.05,94.18,2.64
30.64,76.05,2.46
30.8,75.82,2.5
29.28,77.42,2.18
33.98,74.27,3.95
28.06,75.28,2.01
25.1,78.8,1.48
33.78,74.07,3.67
26.21,73.07,1.38
33.34,74.21,3.49
32.6,74.87,3.08
24.43,85.52,1.52
23.1,74.15,0.73
22.17,86.63,1.31
30.03,77.83,2.34
17.74,78.47,1.21
28.33,75.68,2.05
16.33,74.78,1.15
16.43,74.68,1.11
25.38,74.3,1.31
29.8,78.65,2.36
22.52,85.63,1.37
26.13,87.62,1.65
20.78,85.72,1.28
20.82,75.97,0.69
21.85,87.92,1.54
10.95,78.08,2.81
24.32,92.0,1.15
16.95,82.23,2.01
27.07,88.47,2.7
18.33,84.13,1.87
11.73,78.97,2.84
32.4,78.25,3.57
20.27,81.48,1.15
22.67,76.73,0.95
11.83,75.33,2.72
26.43,80.37,1.57
8.08,77.5,4.21
31.33,75.33,2.62
10.92,79.83,3.5
10.07,78.8,3.54
29.7,77.03,2.27
14.78,74.13,1.73
33.0,74.9,3.43
21.62,85.58,1.35
21.32,70.32,0.49
24.98,79.92,1.39
17.25,80.15,1.31
21.83,76.37,0.8
21.82,75.62,0.69
27.9,80.8,1.88
22.08,82.15,1.29
9.95,76.27,3.44
10.23,77.47,3.86
12.95,78.3,2.56
16.7,74.23,1.06
22.53,88.33,1.39
22.65,88.45,1.34
7.22,93.73,5.28
10.75,79.35,3.32
25.15,75.85,1.29
25.18,75.9,1.31
17.55,80.63,1.31
9.53,76.6,3.5
11.25,75.78,2.95
23.4,88.52,1.18
10.4,78.67,3.32
33.58,75.5,3.82
34.42,74.3,4.17
15.83,78.07,1.34
26.85,79.5,1.67
25.22,82.72,1.59
13.24,76.86,2.2
19.28,74.37,0.72
17.87,78.76,1.19
17.22,78.03,1.27
13.55,76.01,2.06
22.5,73.75,0.7
21.53,73.43,0.69
32.68,74.76,3.1
31.91,75.45,2.82
29.92,77.07,2.31
13.02,80.12,2.8
27.57,79.35,1.8
27.51,79.51,1.78
30.02,79.07,2.43
13.35,77.98,2.39
34.3,73.95,4.1
34.12,74.81,4.17
28.62,72.97,2.03
22.17,85.62,1.32
27.78,79.32,1.89
21.85,72.13,0.76
17.5,74.75,0.94
26.7,89.45,1.96
28.19,75.7,2.04
20.03,77.83,0.91
25.25,94.47,2.54
26.89,79.65,1.67
17.92,82.97,1.72
22.44,88.1,1.44
11.7,75.53,2.78
30.04,73.95,2.29
