Latitude,Longitude,PTrain_AP1
28.19,75.7,992.58
20.03,77.83,989.75
25.25,94.47,937.73
26.89,79.65,1001.83
17.92,82.97,1006.76
22.44,88.1,1009.85
11.7,75.53,1011.17
30.04,73.95,997.63
9.82,77.15,955.72
21.95,85.32,977.97
21.23,78.9,991.24
22.05,78.3,969.48
26.8,75.64,990.89
19.25,73.15,1009.75
19.5,83.32,991.12
33.23,74.39,965.96
32.96,74.41,986.9
24.6,84.82,1004.31
29.79,78.71,965.71
19.9,86.12,1010.04
29.87,78.72,931.94
20.27,85.18,1007.17
21.42,79.27,982.42
17.07,78.49,975.24
25.4,79.5,1000.53
12.85,74.9,1010.27
28.93,74.89,997.64
23.1,71.4,1009.23
23.43,85.32,978.73
12.42,78.38,986.92
11.83,75.67,1005.47
23.48,70.47,1004.43
22.42,71.87,1008.04
25.13,75.58,987.96
24.54,75.71,988.53
25.7,81.35,1004.93
17.28,76.22,984.21
21.78,85.97,990.11
21.32,77.61,988.6
10.92,76.43,1007.24
10.47,79.73,1011.39
20.23,83.28,999.13
18.15,73.0,1007.63
27.05,79.39,1001.18
26.65,79.99,1002.36
27.23,79.25,1001.1
23.1,74.87,989.97
28.37,76.9,995.43
29.82,78.53,951.0
19.72,76.27,984.23
33.77,74.35,893.31
30.66,76.84,992.91
26.18,92.73,1001.23
23.32,91.32,1008.87
25.05,75.0,987.78
26.49,79.19,1003.64
9.18,76.55,1010.87
10.98,78.23,1003.86
34.45,74.29,929.68
24.75,78.25,992.15
24.03,79.2,988.16
17.75,77.9,981.62
27.08,79.82,1001.61
15.85,77.27,986.67
22.84,88.42,1009.93
24.98,78.27,993.32
23.6,74.62,994.46
23.35,77.07,985.5
16.62,73.9,978.55
23.63,85.0,982.97
22.6,81.47,967.18
18.75,73.55,974.07
26.99,79.64,1001.86
24.82,78.76,992.8
33.53,77.5,792.11
24.37,82.95,997.81
25.05,84.05,1006.5
25.07,83.95,1006.13
16.55,73.62,1005.2
29.89,78.66,940.99
24.86,78.86,992.2
29.12,75.52,997.12
25.5,75.85,997.14
23.97,93.22,964.84
23.37,93.12,933.97
29.98,78.62,957.93
24.97,85.1,1006.66
22.53,88.32,1009.69
26.52,85.97,1007.74
26.25,76.33,996.32
28.04,75.65,989.39
25.65,94.03,908.74
33.23,74.63,916.7
20.18,85.62,1006.54
28.12,74.76,992.18
25.35,75.53,995.68
18.12,73.0,1002.82
21.18,71.65,1008.25
25.53,86.55,1008.94
26.82,70.7,998.1
21.51,77.52,957.1
22.52,79.03,974.3
21.43,78.97,991.54
13.18,80.04,1009.2
27.69,79.67,1001.44
17.97,78.72,981.74
16.97,78.35,978.43
34.29,74.23,910.62
34.17,74.27,900.34
15.2,76.22,983.36
19.83,83.73,994.93
12.46,80.1,1010.76
24.53,75.65,988.95
16.75,77.78,983.76
10.08,78.75,1007.0
13.93,78.27,979.68
27.69,79.65,1001.4
16.1,78.3,992.39
16.03,79.95,1007.73
28.23,95.0,996.05
11.15,75.97,1008.91
26.75,94.83,979.48
29.54,77.49,995.78
9.23,76.87,1008.11
33.5,74.83,810.23
21.43,74.43,1003.72
12.71,76.95,974.35
8.77,78.1,1011.51
11.73,75.88,961.47
24.38,84.53,1000.57
25.85,85.6,1008.6
30.4,77.95,971.71
12.48,76.87,972.78
8.37,77.0,1011.66
34.1,74.65,930.39
17.67,82.23,995.79
34.11,74.52,924.06
18.93,77.48,986.95
9.8,76.8,974.6
17.83,73.92,972.63
23.72,85.5,988.99
23.8,81.35,987.49
12.92,74.82,1010.89
26.62,89.83,1000.08
24.65,79.15,993.57
29.98,78.7,967.18
24.22,84.67,993.26
23.97,87.17,1004.3
17.97,78.86,982.11
27.83,79.47,1001.32
16.13,76.58,980.59
9.75,76.57,1008.69
11.98,75.95,961.75
24.71,79.22,993.68
24.82,85.25,1005.79
16.17,76.88,983.61
32.89,74.74,990.76
24.59,79.18,993.46
34.51,76.27,826.25
23.8,80.8,989.31
26.42,87.43,1007.64
13.32,77.14,963.98
24.37,87.42,1003.76
23.8,86.28,1000.89
12.42,92.93,1008.85
26.75,80.88,1002.52
30.93,75.87,994.69
30.9,75.8,994.68
25.75,93.18,1003.52
34.03,74.68,924.38
25.55,76.22,997.24
34.42,74.23,927.78
30.38,77.81,983.87
24.5,87.13,1002.73
24.58,78.88,991.5
21.7,84.67,991.2
23.27,92.47,968.57
25.2,93.3,970.66
13.7,75.67,977.03
25.58,93.77,931.06
26.77,84.98,1007.37
27.23,94.12,1006.06
25.18,86.08,1008.72
28.33,73.2,998.1
24.37,87.2,1004.33
21.85,87.22,1009.27
24.17,88.27,1010.21
30.72,76.25,994.54
17.44,78.54,982.03
22.22,70.23,1004.59
24.11,78.98,978.49
25.47,92.8,991.06
25.5,93.12,1004.03
27.75,95.92,1003.16
27.03,79.39,1001.14
21.72,71.38,1003.0
18.03,75.33,980.49
21.08,83.4,1001.06
26.35,75.57,993.75
25.3,93.43,948.43
32.8,79.18,781.52
27.32,95.9,993.94
26.03,90.17,1009.36
21.55,71.35,1004.59
17.18,78.71,980.71
16.17,76.52,981.61
34.0,74.92,928.29
20.2,83.7,972.26
23.4,69.88,1007.74
22.32,87.05,1007.84
22.83,85.12,990.26
17.98,76.33,974.93
26.87,79.11,1001.62
12.02,77.25,965.81
25.2,94.47,918.17
25.68,92.8,1000.62
20.78,77.67,990.15
24.7,79.02,991.55
22.88,69.82,1009.09
23.83,87.82,1009.14
32.52,74.76,992.52
26.28,94.25,966.68
24.55,92.6,1009.38
24.87,86.52,1003.56
29.97,77.04,995.01
28.07,75.62,990.52
9.92,78.12,1003.31
9.83,78.08,1003.57
17.93,73.67,934.71
16.75,78.0,981.65
21.08,71.78,1009.99
27.23,79.05,1000.79
26.75,92.35,1004.83
22.0,80.7,979.28
25.03,88.13,1009.39
20.55,74.53,986.75
21.17,81.73,993.56
32.27,77.17,900.82
22.58,80.37,986.31
22.82,69.27,1009.62
12.5,76.83,972.1
12.92,74.88,1005.69
12.95,74.83,1009.38
16.18,81.13,1010.57
27.5,77.68,999.66
12.92,92.92,1008.55
18.05,78.27,983.48
12.42,75.73,948.63
29.02,77.63,996.98
11.8,77.82,994.86
22.42,87.32,1008.21
8.3,73.0,1010.84
28.83,78.75,998.24
15.42,73.78,1007.43
26.67,84.92,1006.89
30.58,78.48,901.95
29.47,79.65,882.78
18.9,72.82,1009.92
19.12,72.85,1009.71
30.45,78.08,898.44
29.47,77.73,995.97
26.12,85.4,1007.79
12.3,76.7,968.57
11.8,76.0,971.29
27.54,79.69,1001.72
24.65,84.58,1001.43
15.47,79.87,1009.48
20.87,84.4,1003.72
13.11,80.3,1010.7
9.93,78.12,1003.17
16.45,77.43,990.11
22.87,87.98,1009.81
