Latitude,Longitude,PTrain_AP1
26.99,79.64,990.07
24.82,78.76,981.83
33.53,77.5,785.54
24.37,82.95,986.82
25.05,84.05,995.45
25.07,83.95,995.05
16.55,73.62,1000.45
29.89,78.66,930.39
24.86,78.86,981.2
29.12,75.52,985.36
25.5,75.85,985.99
23.97,93.22,954.92
23.37,93.12,924.61
29.98,78.62,947.15
24.97,85.1,995.77
22.53,88.32,1000.63
26.52,85.97,996.53
26.25,76.33,984.92
28.04,75.65,977.74
25.65,94.03,898.98
33.23,74.63,906.36
20.18,85.62,998.39
28.12,74.76,980.44
25.35,75.53,984.57
18.12,73.0,996.99
21.18,71.65,999.98
25.53,86.55,998.14
26.82,70.7,986.16
21.51,77.52,948.91
22.52,79.03,964.67
21.43,78.97,982.13
13.18,80.04,1005.08
27.69,79.67,989.64
17.97,78.72,975.25
16.97,78.35,972.77
34.29,74.23,900.29
34.17,74.27,889.98
15.2,76.22,979.26
19.83,83.73,986.71
12.46,80.1,1006.93
24.53,75.65,978.29
16.75,77.78,978.25
10.08,78.75,1003.93
13.93,78.27,975.75
27.69,79.65,989.6
16.1,78.3,987.11
16.03,79.95,1002.24
28.23,95.0,985.93
11.15,75.97,1006.16
26.75,94.83,968.95
29.54,77.49,984.22
9.23,76.87,1005.5
33.5,74.83,801.91
21.43,74.43,995.18
12.71,76.95,971.44
8.77,78.1,1008.73
11.73,75.88,959.63
24.38,84.53,989.74
25.85,85.6,997.53
30.4,77.95,960.8
12.48,76.87,970.06
8.37,77.0,1009.08
34.1,74.65,920.09
17.67,82.23,989.09
34.11,74.52,913.78
18.93,77.48,979.78
9.8,76.8,972.83
17.83,73.92,967.35
23.72,85.5,978.37
23.8,81.35,976.71
12.92,74.82,1007.77
26.62,89.83,989.27
24.65,79.15,982.57
29.98,78.7,956.27
24.22,84.67,982.4
23.97,87.17,994.08
17.97,78.86,975.59
27.83,79.47,989.53
16.13,76.58,975.84
9.75,76.57,1006.06
11.98,75.95,959.78
24.71,79.22,982.65
24.82,85.25,994.96
16.17,76.88,978.64
32.89,74.74,980.19
24.59,79.18,982.47
34.51,76.27,817.39
23.8,80.8,978.51
26.42,87.43,996.67
13.32,77.14,960.93
24.37,87.42,993.37
23.8,86.28,990.52
12.42,92.93,1005.28
26.75,80.88,990.68
30.93,75.87,983.39
30.9,75.8,983.37
25.75,93.18,993.74
34.03,74.68,914.04
25.55,76.22,986.09
34.42,74.23,917.56
30.38,77.81,972.74
24.5,87.13,992.21
24.58,78.88,980.62
21.7,84.67,981.71
23.27,92.47,959.03
25.2,93.3,960.25
13.7,75.67,974.02
25.58,93.77,920.79
26.77,84.98,995.95
27.23,94.12,996.18
25.18,86.08,997.97
28.33,73.2,986.22
24.37,87.2,993.93
21.85,87.22,1000.39
24.17,88.27,1000.31
30.72,76.25,983.21
17.44,78.54,975.95
22.22,70.23,995.59
24.11,78.98,968.04
25.47,92.8,980.86
25.5,93.12,994.35
27.75,95.92,993.26
27.03,79.39,989.38
21.72,71.38,994.46
18.03,75.33,974.83
21.08,83.4,992.04
26.35,75.57,982.31
25.3,93.43,937.99
32.8,79.18,776.25
27.32,95.9,983.74
26.03,90.17,999.14
21.55,71.35,996.16
17.18,78.71,974.81
16.17,76.52,976.84
34.0,74.92,917.96
20.2,83.7,963.75
23.4,69.88,997.68
22.32,87.05,998.61
22.83,85.12,980.11
17.98,76.33,969.16
26.87,79.11,989.9
12.02,77.25,963.31
25.2,94.47,908.26
25.68,92.8,990.68
20.78,77.67,981.69
24.7,79.02,980.6
22.88,69.82,999.4
23.83,87.82,999.28
32.52,74.76,981.78
26.28,94.25,956.02
24.55,92.6,1000.27
24.87,86.52,992.82
29.97,77.04,983.52
28.07,75.62,978.85
9.92,78.12,1000.33
9.83,78.08,1000.63
17.93,73.67,929.9
16.75,78.0,976.15
21.08,71.78,1001.76
27.23,79.05,989.04
26.75,92.35,994.7
22.0,80.7,969.65
25.03,88.13,999.07
20.55,74.53,979.04
21.17,81.73,984.34
32.27,77.17,890.24
22.58,80.37,976.2
22.82,69.27,1000.08
12.5,76.83,969.4
12.92,74.88,1002.66
12.95,74.83,1006.27
16.18,81.13,1004.92
27.5,77.68,987.96
12.92,92.92,1004.81
18.05,78.27,976.98
12.42,75.73,946.76
29.02,77.63,985.32
11.8,77.82,991.45
22.42,87.32,998.98
8.3,73.0,1009.1
28.83,78.75,986.58
15.42,73.78,1003.33
26.67,84.92,995.48
30.58,78.48,891.47
29.47,79.65,872.33
18.9,72.82,1003.45
19.12,72.85,1003.06
30.45,78.08,888.06
29.47,77.73,984.41
26.12,85.4,996.59
12.3,76.7,966.08
11.8,76.0,969.18
27.54,79.69,989.91
24.65,84.58,990.5
15.47,79.87,1004.31
20.87,84.4,994.95
13.11,80.3,1006.6
9.93,78.12,1000.2
16.45,77.43,984.72
22.87,87.98,1000.5
24.77,77.7,973.39
24.78,78.44,978.05
28.45,76.11,983.53
26.4,89.75,994.34
24.03,78.38,976.15
22.69,88.15,1000.59
21.02,73.15,1001.05
25.03,87.32,996.99
19.47,82.58,968.39
26.72,92.9,996.89
10.2,76.72,1003.39
26.13,85.63,997.04
28.42,73.37,984.79
24.85,83.78,993.76
24.05,78.89,974.82
21.55,74.7,987.41
17.53,78.59,973.19
26.02,79.34,989.59
15.68,75.63,974.15
27.87,79.44,989.43
12.75,79.67,1002.59
13.04,80.23,1006.25
