Latitude,Longitude,PTrain_AP1
24.03,79.2,979.02
17.75,77.9,976.73
27.08,79.82,991.63
15.85,77.27,982.97
22.84,88.42,1001.77
24.98,78.27,983.88
23.6,74.62,986.01
23.35,77.07,977.13
16.62,73.9,975.72
23.63,85.0,973.17
22.6,81.47,958.61
18.75,73.55,969.67
26.99,79.64,991.86
24.82,78.76,983.35
33.53,77.5,786.03
24.37,82.95,987.91
25.05,84.05,996.54
25.07,83.95,996.14
16.55,73.62,1002.04
29.89,78.66,931.76
24.86,78.86,982.73
29.12,75.52,987.16
25.5,75.85,987.74
23.97,93.22,955.58
23.37,93.12,924.99
29.98,78.62,948.61
24.97,85.1,996.81
22.53,88.32,1001.7
26.52,85.97,997.72
26.25,76.33,986.62
28.04,75.65,979.42
25.65,94.03,900.17
33.23,74.63,907.37
20.18,85.62,999.18
28.12,74.76,982.24
25.35,75.53,986.36
18.12,73.0,998.73
21.18,71.65,1002.09
25.53,86.55,999.26
26.82,70.7,988.78
21.51,77.52,950.51
22.52,79.03,966.28
21.43,78.97,983.63
13.18,80.04,1005.86
27.69,79.67,991.5
17.97,78.72,976.42
16.97,78.35,973.95
34.29,74.23,901.19
34.17,74.27,890.82
15.2,76.22,980.6
19.83,83.73,987.4
12.46,80.1,1007.72
24.53,75.65,979.99
16.75,77.78,979.48
10.08,78.75,1004.56
13.93,78.27,976.82
27.69,79.65,991.45
16.1,78.3,988.14
16.03,79.95,1003.12
28.23,95.0,987.25
11.15,75.97,1007.13
26.75,94.83,970.12
29.54,77.49,985.98
9.23,76.87,1006.17
33.5,74.83,802.38
21.43,74.43,996.89
12.71,76.95,972.62
8.77,78.1,1009.3
11.73,75.88,960.95
24.38,84.53,990.72
25.85,85.6,998.68
30.4,77.95,962.33
12.48,76.87,971.24
8.37,77.0,1009.67
34.1,74.65,921.26
17.67,82.23,989.86
34.11,74.52,914.79
18.93,77.48,981.25
9.8,76.8,973.83
17.83,73.92,968.98
23.72,85.5,979.21
23.8,81.35,978.03
12.92,74.82,1008.99
26.62,89.83,990.41
24.65,79.15,984.12
29.98,78.7,957.8
24.22,84.67,983.34
23.97,87.17,995.06
17.97,78.86,976.74
27.83,79.47,991.38
16.13,76.58,977.23
9.75,76.57,1006.81
11.98,75.95,961.09
24.71,79.22,984.18
24.82,85.25,995.98
16.17,76.88,979.99
32.89,74.74,982.1
24.59,79.18,984.02
34.51,76.27,818.04
23.8,80.8,979.92
26.42,87.43,997.85
13.32,77.14,962.21
24.37,87.42,994.36
23.8,86.28,991.43
12.42,92.93,1006.1
26.75,80.88,992.45
30.93,75.87,985.21
30.9,75.8,985.18
25.75,93.18,994.84
34.03,74.68,915.16
25.55,76.22,987.8
34.42,74.23,918.57
30.38,77.81,974.4
24.5,87.13,993.2
24.58,78.88,982.15
21.7,84.67,982.42
23.27,92.47,959.53
25.2,93.3,961.13
13.7,75.67,975.4
25.58,93.77,921.83
26.77,84.98,997.2
27.23,94.12,997.41
25.18,86.08,999.05
28.33,73.2,988.27
24.37,87.2,994.92
21.85,87.22,1001.38
24.17,88.27,1001.37
30.72,76.25,985.01
