Latitude,Longitude,PTrain_AP1
31.91,75.45,991.19
29.92,77.07,992.43
13.02,80.12,1009.46
27.57,79.35,998.37
27.51,79.51,998.78
30.02,79.07,917.45
13.35,77.98,960.44
34.3,73.95,882.24
34.12,74.81,926.59
28.62,72.97,995.88
22.17,85.62,984.05
27.78,79.32,998.0
21.85,72.13,1009.12
17.5,74.75,970.83
26.7,89.45,993.3
28.19,75.7,989.43
20.03,77.83,987.13
25.25,94.47,934.96
26.89,79.65,998.7
17.92,82.97,1005.86
22.44,88.1,1008.68
11.7,75.53,1010.71
30.04,73.95,995.17
9.82,77.15,955.11
21.95,85.32,975.46
21.23,78.9,988.22
22.05,78.3,966.82
26.8,75.64,987.4
19.25,73.15,1009.1
19.5,83.32,989.29
33.23,74.39,962.62
32.96,74.41,984.07
24.6,84.82,1000.35
29.79,78.71,962.14
19.9,86.12,1009.3
29.87,78.72,928.78
20.27,85.18,1005.68
21.42,79.27,979.5
17.07,78.49,973.96
25.4,79.5,997.19
12.85,74.9,1010.02
28.93,74.89,994.81
23.1,71.4,1007.2
23.43,85.32,975.4
12.42,78.38,986.12
11.83,75.67,1005.0
23.48,70.47,1002.5
22.42,71.87,1006.42
25.13,75.58,984.38
24.54,75.71,985.03
25.7,81.35,1001.49
17.28,76.22,982.79
21.78,85.97,988.03
21.32,77.61,985.76
10.92,76.43,1006.43
10.47,79.73,1010.42
20.23,83.28,996.78
18.15,73.0,1007.31
27.05,79.39,998.04
26.65,79.99,999.24
27.23,79.25,997.98
23.1,74.87,987.02
28.37,76.9,992.35
29.82,78.53,947.54
19.72,76.27,982.13
33.77,74.35,891.36
30.66,76.84,990.06
26.18,92.73,998.1
23.32,91.32,1007.74
25.05,75.0,984.22
26.49,79.19,1000.45
9.18,76.55,1009.7
10.98,78.23,1002.69
34.45,74.29,926.7
24.75,78.25,988.67
24.03,79.2,984.79
17.75,77.9,979.9
27.08,79.82,998.52
15.85,77.27,985.34
22.84,88.42,1008.26
24.98,78.27,989.84
23.6,74.62,991.35
23.35,77.07,982.25
16.62,73.9,978.12
23.63,85.0,979.46
22.6,81.47,964.11
18.75,73.55,973.13
26.99,79.64,998.75
24.82,78.76,989.35
33.53,77.5,788.62
24.37,82.95,993.91
25.05,84.05,1002.5
25.07,83.95,1002.13
16.55,73.62,1004.97
29.89,78.66,937.64
24.86,78.86,988.75
29.12,75.52,994.29
25.5,75.85,993.48
23.97,93.22,962.62
23.37,93.12,932.11
29.98,78.62,954.36
24.97,85.1,1002.67
22.53,88.32,1008.39
26.52,85.97,1003.81
26.25,76.33,992.75
28.04,75.65,986.18
25.65,94.03,905.91
33.23,74.63,914.1
20.18,85.62,1005.32
28.12,74.76,989.04
25.35,75.53,992.03
18.12,73.0,1002.45
21.18,71.65,1007.21
25.53,86.55,1005.03
26.82,70.7,994.76
21.51,77.52,954.96
22.52,79.03,971.37
21.43,78.97,988.48
13.18,80.04,1008.61
27.69,79.67,998.43
17.97,78.72,979.98
16.97,78.35,977.12
34.29,74.23,908.21
34.17,74.27,898.25
15.2,76.22,982.54
19.83,83.73,993.09
12.46,80.1,1010.21
24.53,75.65,985.45
16.75,77.78,982.34
10.08,78.75,1005.92
13.93,78.27,978.9
27.69,79.65,998.39
16.1,78.3,991.13
16.03,79.95,1006.99
28.23,95.0,993.58
11.15,75.97,1008.29
26.75,94.83,976.47
29.54,77.49,992.89
9.23,76.87,1006.9
33.5,74.83,808.31
21.43,74.43,1001.57
12.71,76.95,973.78
8.77,78.1,1010.14
11.73,75.88,961.18
24.38,84.53,996.64
25.85,85.6,1004.6
30.4,77.95,968.23
12.48,76.87,972.28
8.37,77.0,1010.2
34.1,74.65,927.26
17.67,82.23,994.84
34.11,74.52,921.21
18.93,77.48,984.71
9.8,76.8,973.88
17.83,73.92,971.86
23.72,85.5,985.49
23.8,81.35,983.91
12.92,74.82,1010.66
26.62,89.83,996.41
24.65,79.15,990.15
29.98,78.7,963.58
24.22,84.67,989.41
23.97,87.17,1001.23
17.97,78.86,980.35
27.83,79.47,998.32
16.13,76.58,979.45
9.75,76.57,1007.64
11.98,75.95,961.47
24.71,79.22,990.23
24.82,85.25,1001.83
16.17,76.88,982.31
32.89,74.74,988.0
24.59,79.18,990.04
34.51,76.27,823.68
23.8,80.8,985.8
26.42,87.43,1003.77
13.32,77.14,963.46
24.37,87.42,1000.47
23.8,86.28,997.56
12.42,92.93,1009.19
26.75,80.88,999.35
30.93,75.87,992.03
30.9,75.8,992.02
25.75,93.18,1000.57
34.03,74.68,921.41
25.55,76.22,993.6
34.42,74.23,924.86
30.38,77.81,980.62
24.5,87.13,999.29
24.58,78.88,988.07
21.7,84.67,988.37
23.27,92.47,966.97
25.2,93.3,967.79
13.7,75.67,976.67
25.58,93.77,928.16
26.77,84.98,1003.55
27.23,94.12,1003.33
25.18,86.08,1004.81
28.33,73.2,995.17
24.37,87.2,1000.98
21.85,87.22,1008.02
24.17,88.27,1007.25
30.72,76.25,991.83
17.44,78.54,980.48
22.22,70.23,1003.22
24.11,78.98,975.23
25.47,92.8,988.09
25.5,93.12,1001.16
27.75,95.92,1001.03
27.03,79.39,998.0
21.72,71.38,1001.41
18.03,75.33,979.21
21.08,83.4,998.2
26.35,75.57,990.17
25.3,93.43,945.55
32.8,79.18,777.52
27.32,95.9,991.42
26.03,90.17,1005.93
21.55,71.35,1003.15
17.18,78.71,979.32
16.17,76.52,980.46
34.0,74.92,925.17
20.2,83.7,970.32
23.4,69.88,1006.01
22.32,87.05,1006.0
22.83,85.12,987.11
17.98,76.33,973.5
26.87,79.11,998.44
12.02,77.25,965.34
25.2,94.47,915.47
