Latitude,Longitude,PTrain_DT2
11.8,77.82,30.57
22.42,87.32,29.03
8.3,73.0,27.97
28.83,78.75,30.28
15.42,73.78,28.84
26.67,84.92,29.51
30.58,78.48,24.46
29.47,79.65,22.98
18.9,72.82,29.83
19.12,72.85,29.95
30.45,78.08,24.5
29.47,77.73,30.77
26.12,85.4,29.5
12.3,76.7,28.1
11.8,76.0,26.79
27.54,79.69,30.01
24.65,84.58,29.6
15.47,79.87,29.3
20.87,84.4,29.55
13.11,80.3,28.81
9.93,78.12,29.57
16.45,77.43,31.12
22.87,87.98,29.0
24.77,77.7,31.44
24.78,78.44,31.15
28.45,76.11,32.43
26.4,89.75,28.04
24.03,78.38,31.07
22.69,88.15,28.89
21.02,73.15,31.07
25.03,87.32,29.16
19.47,82.58,28.45
26.72,92.9,26.74
10.2,76.72,29.13
26.13,85.63,29.45
28.42,73.37,33.92
24.85,83.78,29.85
24.05,78.89,30.64
21.55,74.7,32.21
17.53,78.59,30.03
26.02,79.34,30.71
15.68,75.63,29.92
27.87,79.44,30.12
12.75,79.67,29.35
13.04,80.23,28.86
16.53,75.58,30.5
19.62,74.57,31.05
27.57,79.74,29.95
30.77,79.48,18.36
17.93,78.8,30.05
25.65,75.59,33.17
17.55,73.98,28.09
19.32,74.33,30.44
23.1,80.23,29.99
26.43,92.03,27.27
17.52,75.47,31.0
18.23,73.28,29.95
20.83,78.25,31.2
22.83,85.03,28.77
30.71,76.84,30.41
22.07,88.05,28.67
