Latitude,Longitude,PTrain_DT2
21.32,77.61,41.44
10.92,76.43,32.36
10.47,79.73,31.87
20.23,83.28,38.14
18.15,73.0,31.34
27.05,79.39,39.47
26.65,79.99,39.48
27.23,79.25,39.41
23.1,74.87,39.36
28.37,76.9,39.38
29.82,78.53,35.22
19.72,76.27,40.48
33.77,74.35,27.63
30.66,76.84,37.63
26.18,92.73,29.77
23.32,91.32,29.71
25.05,75.0,40.53
26.49,79.19,39.9
9.18,76.55,30.38
10.98,78.23,35.35
34.45,74.29,30.77
24.75,78.25,40.79
24.03,79.2,40.61
17.75,77.9,39.68
27.08,79.82,39.27
15.85,77.27,38.96
22.84,88.42,32.14
24.98,78.27,40.74
23.6,74.62,39.56
23.35,77.07,40.94
16.62,73.9,31.7
23.63,85.0,36.95
22.6,81.47,38.62
18.75,73.55,32.79
26.99,79.64,39.41
24.82,78.76,40.67
33.53,77.5,15.71
24.37,82.95,39.09
25.05,84.05,37.9
25.07,83.95,37.98
16.55,73.62,31.78
29.89,78.66,34.18
24.86,78.86,40.6
29.12,75.52,39.34
25.5,75.85,40.85
23.97,93.22,29.25
23.37,93.12,26.98
29.98,78.62,35.64
24.97,85.1,37.05
22.53,88.32,31.35
26.52,85.97,35.22
26.25,76.33,40.57
28.04,75.65,39.75
25.65,94.03,23.59
33.23,74.63,30.49
20.18,85.62,33.45
28.12,74.76,40.01
25.35,75.53,40.83
18.12,73.0,31.26
21.18,71.65,32.74
25.53,86.55,35.29
26.82,70.7,40.55
21.51,77.52,38.65
22.52,79.03,39.95
21.43,78.97,41.35
13.18,80.04,32.95
27.69,79.67,38.9
17.97,78.72,39.4
16.97,78.35,38.1
34.29,74.23,29.1
34.17,74.27,28.16
15.2,76.22,36.72
19.83,83.73,36.42
12.46,80.1,31.73
24.53,75.65,40.66
16.75,77.78,38.99
10.08,78.75,32.33
13.93,78.27,35.72
27.69,79.65,38.91
16.1,78.3,38.21
16.03,79.95,34.44
28.23,95.0,27.59
11.15,75.97,30.74
26.75,94.83,27.9
29.54,77.49,38.38
9.23,76.87,31.27
33.5,74.83,19.04
21.43,74.43,38.21
12.71,76.95,33.83
8.77,78.1,30.62
11.73,75.88,26.88
24.38,84.53,37.81
25.85,85.6,35.98
30.4,77.95,36.57
12.48,76.87,33.01
8.37,77.0,30.15
34.1,74.65,30.71
17.67,82.23,34.22
34.11,74.52,30.48
18.93,77.48,40.95
9.8,76.8,27.89
17.83,73.92,33.13
23.72,85.5,36.67
23.8,81.35,39.88
12.92,74.82,30.53
26.62,89.83,31.87
24.65,79.15,40.66
29.98,78.7,36.27
24.22,84.67,37.59
23.97,87.17,34.84
17.97,78.86,39.33
27.83,79.47,38.89
16.13,76.58,38.29
9.75,76.57,31.3
11.98,75.95,27.81
24.71,79.22,40.61
24.82,85.25,37.0
16.17,76.88,38.92
32.89,74.74,35.8
24.59,79.18,40.67
34.51,76.27,18.96
23.8,80.8,40.21
26.42,87.43,34.05
13.32,77.14,34.16
24.37,87.42,34.77
23.8,86.28,35.98
12.42,92.93,29.38
26.75,80.88,39.06
30.93,75.87,37.8
30.9,75.8,37.86
25.75,93.18,29.75
34.03,74.68,30.22
25.55,76.22,40.84
34.42,74.23,30.66
30.38,77.81,37.23
24.5,87.13,35.08
24.58,78.88,40.68
21.7,84.67,37.64
23.27,92.47,29.08
25.2,93.3,29.17
13.7,75.67,32.21
25.58,93.77,25.78
26.77,84.98,35.95
27.23,94.12,28.16
25.18,86.08,35.91
28.33,73.2,40.34
24.37,87.2,34.98
21.85,87.22,31.91
24.17,88.27,33.94
30.72,76.25,37.84
17.44,78.54,38.87
22.22,70.23,33.49
24.11,78.98,40.02
25.47,92.8,30.09
25.5,93.12,29.94
27.75,95.92,27.51
27.03,79.39,39.49
21.72,71.38,35.46
18.03,75.33,38.11
21.08,83.4,38.91
26.35,75.57,40.58
25.3,93.43,27.57
32.8,79.18,14.0
27.32,95.9,27.74
26.03,90.17,31.79
21.55,71.35,34.82
17.18,78.71,38.16
16.17,76.52,38.37
34.0,74.92,30.48
20.2,83.7,35.88
23.4,69.88,34.32
22.32,87.05,33.41
22.83,85.12,36.98
17.98,76.33,39.04
26.87,79.11,39.69
12.02,77.25,32.17
25.2,94.47,24.56
25.68,92.8,30.05
20.78,77.67,41.52
24.7,79.02,40.6
22.88,69.82,32.12
23.83,87.82,34.0
32.52,74.76,36.35
26.28,94.25,27.78
24.55,92.6,30.45
24.87,86.52,35.66
29.97,77.04,38.2
28.07,75.62,39.78
9.92,78.12,33.4
9.83,78.08,33.14
17.93,73.67,29.65
16.75,78.0,38.55
21.08,71.78,32.03
27.23,79.05,39.48
26.75,92.35,29.59
22.0,80.7,40.03
25.03,88.13,34.16
20.55,74.53,37.89
21.17,81.73,40.51
32.27,77.17,28.8
22.58,80.37,40.53
22.82,69.27,31.81
12.5,76.83,32.89
12.92,74.88,30.38
12.95,74.83,30.52
16.18,81.13,32.66
27.5,77.68,39.71
12.92,92.92,29.37
18.05,78.27,39.91
12.42,75.73,27.39
29.02,77.63,38.73
11.8,77.82,36.22
22.42,87.32,32.93
8.3,73.0,28.64
28.83,78.75,38.43
15.42,73.78,30.62
26.67,84.92,36.08
30.58,78.48,29.77
29.47,79.65,28.04
18.9,72.82,31.54
19.12,72.85,31.75
30.45,78.08,29.58
29.47,77.73,38.34
26.12,85.4,36.0
12.3,76.7,31.74
11.8,76.0,28.54
27.54,79.69,39.0
24.65,84.58,37.66
15.47,79.87,33.46
20.87,84.4,37.23
13.11,80.3,31.8
9.93,78.12,33.42
16.45,77.43,39.6
22.87,87.98,32.27
24.77,77.7,40.48
24.78,78.44,40.59
28.45,76.11,39.55
26.4,89.75,32.04
24.03,78.38,40.75
22.69,88.15,31.73
21.02,73.15,33.63
25.03,87.32,34.83
19.47,82.58,37.04
26.72,92.9,29.17
10.2,76.72,32.03
26.13,85.63,35.77
28.42,73.37,40.32
24.85,83.78,38.25
24.05,78.89,40.54
21.55,74.7,38.76
17.53,78.59,38.71
26.02,79.34,40.12
15.68,75.63,35.75
27.87,79.44,38.87
12.75,79.67,33.8
13.04,80.23,31.97
16.53,75.58,37.16
19.62,74.57,37.47
27.57,79.74,38.95
30.77,79.48,21.5
17.93,78.8,39.07
25.65,75.59,40.83
17.55,73.98,31.86
19.32,74.33,36.1
23.1,80.23,40.47
26.43,92.03,29.96
17.52,75.47,38.26
18.23,73.28,32.44
20.83,78.25,41.66
22.83,85.03,36.98
30.71,76.84,37.56
22.07,88.05,30.55
