Latitude,Longitude,PTrain_DT2
34.0,74.92,18.63
20.2,83.7,25.85
23.4,69.88,30.67
22.32,87.05,26.42
22.83,85.12,26.15
17.98,76.33,29.72
26.87,79.11,26.01
12.02,77.25,27.96
25.2,94.47,17.21
25.68,92.8,23.97
20.78,77.67,29.24
24.7,79.02,26.96
22.88,69.82,30.21
23.83,87.82,26.19
32.52,74.76,23.3
26.28,94.25,20.49
24.55,92.6,25.16
24.87,86.52,25.79
29.97,77.04,24.85
28.07,75.62,26.84
9.92,78.12,28.75
9.83,78.08,28.7
17.93,73.67,26.9
16.75,78.0,29.2
21.08,71.78,29.96
27.23,79.05,25.81
26.75,92.35,23.55
22.0,80.7,26.76
25.03,88.13,25.65
20.55,74.53,30.35
21.17,81.73,27.55
32.27,77.17,19.25
22.58,80.37,27.0
22.82,69.27,30.34
12.5,76.83,28.55
12.92,74.88,29.25
12.95,74.83,29.28
16.18,81.13,27.82
27.5,77.68,26.4
12.92,92.92,26.53
18.05,78.27,29.19
12.42,75.73,26.81
29.02,77.63,25.32
11.8,77.82,29.49
22.42,87.32,26.33
8.3,73.0,29.29
28.83,78.75,24.85
15.42,73.78,29.68
26.67,84.92,24.84
30.58,78.48,20.34
29.47,79.65,19.73
18.9,72.82,29.89
19.12,72.85,29.9
30.45,78.08,20.42
29.47,77.73,24.9
26.12,85.4,25.23
12.3,76.7,28.21
11.8,76.0,27.85
27.54,79.69,25.25
24.65,84.58,25.95
15.47,79.87,28.28
20.87,84.4,27.26
13.11,80.3,27.91
9.93,78.12,28.75
16.45,77.43,30.0
22.87,87.98,26.18
24.77,77.7,27.48
24.78,78.44,27.19
28.45,76.11,26.46
26.4,89.75,24.38
24.03,78.38,27.49
22.69,88.15,26.11
21.02,73.15,29.9
25.03,87.32,25.75
19.47,82.58,26.6
26.72,92.9,23.47
10.2,76.72,28.93
26.13,85.63,25.22
28.42,73.37,27.75
24.85,83.78,26.02
24.05,78.89,27.08
21.55,74.7,30.4
17.53,78.59,28.75
26.02,79.34,26.35
15.68,75.63,29.83
27.87,79.44,25.18
12.75,79.67,28.38
13.04,80.23,27.96
16.53,75.58,30.15
19.62,74.57,30.31
27.57,79.74,25.19
30.77,79.48,14.49
17.93,78.8,28.64
25.65,75.59,28.65
17.55,73.98,28.75
19.32,74.33,30.03
23.1,80.23,26.85
26.43,92.03,24.11
17.52,75.47,30.43
18.23,73.28,30.05
20.83,78.25,29.0
22.83,85.03,25.97
30.71,76.84,24.19
