Latitude,Longitude,PTrain_DT2
12.92,74.82,30.01
26.62,89.83,27.91
24.65,79.15,32.92
29.98,78.7,25.54
24.22,84.67,31.83
23.97,87.17,31.33
17.97,78.86,36.2
27.83,79.47,29.35
16.13,76.58,37.06
9.75,76.57,31.56
11.98,75.95,31.94
24.71,79.22,32.84
24.82,85.25,31.54
16.17,76.88,37.37
32.89,74.74,23.83
24.59,79.18,32.96
34.51,76.27,8.74
23.8,80.8,32.95
26.42,87.43,29.11
13.32,77.14,35.36
24.37,87.42,31.16
23.8,86.28,31.81
12.42,92.93,28.28
26.75,80.88,30.24
30.93,75.87,26.19
30.9,75.8,26.25
25.75,93.18,27.99
34.03,74.68,19.17
25.55,76.22,33.15
34.42,74.23,19.1
30.38,77.81,26.0
24.5,87.13,31.19
24.58,78.88,33.0
21.7,84.67,33.15
23.27,92.47,28.32
25.2,93.3,26.67
13.7,75.67,33.99
25.58,93.77,22.2
26.77,84.98,29.16
27.23,94.12,25.14
25.18,86.08,31.07
28.33,73.2,30.54
24.37,87.2,31.25
21.85,87.22,29.25
24.17,88.27,30.98
30.72,76.25,26.36
17.44,78.54,36.2
22.22,70.23,30.86
24.11,78.98,32.66
25.47,92.8,28.0
25.5,93.12,28.38
27.75,95.92,23.1
27.03,79.39,30.38
21.72,71.38,32.48
18.03,75.33,36.32
21.08,83.4,34.13
26.35,75.57,32.31
25.3,93.43,24.52
32.8,79.18,4.77
27.32,95.9,23.22
26.03,90.17,29.02
21.55,71.35,31.98
17.18,78.71,35.79
16.17,76.52,37.09
34.0,74.92,19.39
20.2,83.7,32.54
23.4,69.88,30.82
22.32,87.05,30.46
22.83,85.12,32.42
17.98,76.33,36.75
26.87,79.11,30.69
12.02,77.25,34.4
25.2,94.47,20.92
25.68,92.8,28.19
20.78,77.67,36.45
24.7,79.02,32.82
22.88,69.82,29.26
23.83,87.82,31.01
32.52,74.76,24.35
26.28,94.25,24.03
24.55,92.6,29.59
24.87,86.52,31.14
29.97,77.04,27.14
28.07,75.62,29.92
9.92,78.12,33.61
9.83,78.08,33.39
17.93,73.67,31.77
16.75,78.0,36.45
21.08,71.78,29.43
27.23,79.05,30.24
26.75,92.35,26.95
22.0,80.7,33.93
25.03,88.13,30.65
20.55,74.53,34.89
21.17,81.73,35.0
32.27,77.17,19.3
22.58,80.37,34.02
22.82,69.27,29.12
12.5,76.83,34.77
12.92,74.88,30.52
12.95,74.83,30.18
16.18,81.13,29.54
27.5,77.68,30.33
12.92,92.92,28.24
18.05,78.27,36.71
12.42,75.73,31.84
29.02,77.63,28.27
11.8,77.82,36.31
22.42,87.32,30.15
8.3,73.0,30.71
28.83,78.75,28.21
15.42,73.78,29.99
26.67,84.92,29.3
30.58,78.48,21.08
29.47,79.65,20.68
18.9,72.82,29.56
19.12,72.85,29.67
30.45,78.08,20.98
29.47,77.73,27.62
26.12,85.4,30.01
12.3,76.7,34.15
11.8,76.0,32.12
27.54,79.69,29.66
24.65,84.58,31.74
15.47,79.87,30.67
20.87,84.4,33.05
13.11,80.3,29.57
9.93,78.12,33.64
16.45,77.43,37.4
22.87,87.98,29.8
24.77,77.7,32.86
24.78,78.44,32.83
28.45,76.11,29.44
26.4,89.75,28.47
24.03,78.38,33.49
22.69,88.15,29.41
21.02,73.15,30.54
25.03,87.32,30.86
19.47,82.58,33.55
26.72,92.9,26.79
10.2,76.72,32.37
26.13,85.63,29.96
28.42,73.37,30.33
24.85,83.78,31.8
24.05,78.89,33.19
21.55,74.7,34.71
17.53,78.59,36.07
26.02,79.34,31.62
15.68,75.63,35.75
27.87,79.44,29.31
12.75,79.67,32.08
13.04,80.23,29.81
16.53,75.58,36.33
19.62,74.57,35.19
27.57,79.74,29.59
30.77,79.48,13.79
17.93,78.8,36.08
25.65,75.59,33.11
17.55,73.98,33.24
19.32,74.33,34.6
23.1,80.23,33.65
26.43,92.03,27.78
17.52,75.47,36.55
18.23,73.28,30.47
20.83,78.25,36.45
22.83,85.03,32.34
30.71,76.84,26.1
22.07,88.05,28.34
