Latitude,Longitude,PTrain_RH2
22.08,82.15,51.78
9.95,76.27,75.28
10.23,77.47,73.16
12.95,78.3,60.67
16.7,74.23,53.05
22.53,88.33,67.91
22.65,88.45,67.96
7.22,93.73,85.36
10.75,79.35,75.11
25.15,75.85,37.45
25.18,75.9,37.55
17.55,80.63,62.37
9.53,76.6,74.19
11.25,75.78,73.44
23.4,88.52,67.4
10.4,78.67,73.28
33.58,75.5,52.77
34.42,74.3,48.88
15.83,78.07,57.8
26.85,79.5,51.67
25.22,82.72,55.95
13.24,76.86,57.79
19.28,74.37,45.06
17.87,78.76,51.47
17.22,78.03,50.72
13.55,76.01,58.98
22.5,73.75,43.46
21.53,73.43,46.18
32.68,74.76,54.24
31.91,75.45,52.66
29.92,77.07,49.53
13.02,80.12,73.95
27.57,79.35,52.33
27.51,79.51,52.9
30.02,79.07,49.44
13.35,77.98,58.06
34.3,73.95,50.59
34.12,74.81,50.37
28.62,72.97,35.15
22.17,85.62,59.74
27.78,79.32,51.86
21.85,72.13,48.04
17.5,74.75,48.75
26.7,89.45,67.5
28.19,75.7,39.51
20.03,77.83,44.53
25.25,94.47,75.26
26.89,79.65,52.25
17.92,82.97,67.72
22.44,88.1,67.71
11.7,75.53,72.76
30.04,73.95,42.53
9.82,77.15,67.56
21.95,85.32,58.52
21.23,78.9,45.62
22.05,78.3,40.86
26.8,75.64,36.39
19.25,73.15,54.7
19.5,83.32,60.69
33.23,74.39,48.94
32.96,74.41,51.83
24.6,84.82,59.09
29.79,78.71,48.85
19.9,86.12,69.37
29.87,78.72,47.78
20.27,85.18,66.21
21.42,79.27,44.7
17.07,78.49,52.99
25.4,79.5,49.35
12.85,74.9,70.29
28.93,74.89,40.74
23.1,71.4,41.11
23.43,85.32,56.56
12.42,78.38,64.63
11.83,75.67,70.87
23.48,70.47,38.98
22.42,71.87,44.35
25.13,75.58,35.41
24.54,75.71,36.34
25.7,81.35,54.39
17.28,76.22,48.27
21.78,85.97,61.62
21.32,77.61,42.65
10.92,76.43,71.89
10.47,79.73,76.75
20.23,83.28,60.22
18.15,73.0,57.16
27.05,79.39,51.39
26.65,79.99,53.26
27.23,79.25,51.2
23.1,74.87,38.67
28.37,76.9,44.28
29.82,78.53,47.26
19.72,76.27,43.24
33.77,74.35,50.1
30.66,76.84,50.89
26.18,92.73,74.79
23.32,91.32,71.1
25.05,75.0,34.39
26.49,79.19,50.46
9.18,76.55,75.83
10.98,78.23,69.95
34.45,74.29,48.95
24.75,78.25,42.8
24.03,79.2,44.77
17.75,77.9,49.12
27.08,79.82,53.15
15.85,77.27,52.93
22.84,88.42,67.7
24.98,78.27,43.18
23.6,74.62,38.23
23.35,77.07,39.32
16.62,73.9,54.14
23.63,85.0,56.1
22.6,81.47,47.43
18.75,73.55,48.0
26.99,79.64,52.39
24.82,78.76,44.53
33.53,77.5,62.08
24.37,82.95,54.02
25.05,84.05,58.31
25.07,83.95,58.04
16.55,73.62,60.15
29.89,78.66,47.56
24.86,78.86,44.73
29.12,75.52,42.88
25.5,75.85,37.8
23.97,93.22,70.83
23.37,93.12,71.77
29.98,78.62,48.36
24.97,85.1,60.25
22.53,88.32,67.86
26.52,85.97,62.93
26.25,76.33,39.01
28.04,75.65,38.28
25.65,94.03,77.18
33.23,74.63,47.74
20.18,85.62,67.07
28.12,74.76,36.69
25.35,75.53,36.79
18.12,73.0,55.92
21.18,71.65,47.97
25.53,86.55,63.52
26.82,70.7,27.36
21.51,77.52,39.87
22.52,79.03,42.63
21.43,78.97,45.69
13.18,80.04,73.15
27.69,79.67,53.76
17.97,78.72,51.13
16.97,78.35,53.13
34.29,74.23,48.86
34.17,74.27,49.36
15.2,76.22,55.06
