Latitude,Longitude,PTrain_RH2
29.17,75.73,37.79
14.28,74.45,73.38
22.77,77.77,46.09
10.58,92.55,85.25
17.45,78.47,56.82
9.5,76.63,76.05
15.8,76.98,56.64
15.02,75.95,60.12
30.03,77.89,37.79
28.18,75.39,33.99
34.28,74.2,39.3
13.0,75.7,65.23
33.39,74.23,37.38
27.65,79.95,54.81
15.43,75.8,58.78
26.86,79.06,49.85
31.03,78.73,54.13
22.57,75.82,43.19
34.53,75.13,46.6
24.6,87.08,68.37
17.55,75.9,53.18
22.62,86.13,69.29
23.67,84.95,61.62
26.39,79.48,51.84
26.53,75.87,35.73
13.95,76.62,60.45
29.93,78.52,42.98
26.0,92.87,82.2
14.03,75.68,63.95
13.54,77.3,59.06
27.57,93.85,78.07
12.82,77.03,62.06
13.23,77.12,60.33
16.47,76.53,54.66
34.3,74.25,38.37
28.78,95.88,80.44
24.53,84.02,61.13
30.17,76.54,43.36
27.68,76.45,36.27
25.05,84.63,63.12
27.6,78.05,45.09
26.27,91.37,78.76
23.83,73.03,43.95
24.77,93.9,80.13
22.72,75.8,42.98
17.69,78.87,57.76
27.16,79.27,50.71
29.84,78.75,44.01
24.68,74.13,37.09
27.68,74.07,30.16
11.57,75.6,76.82
11.77,79.38,75.73
27.24,79.44,51.71
34.65,76.02,50.42
30.1,77.75,47.35
20.13,85.15,73.36
24.28,85.17,61.75
27.33,82.7,58.53
23.2,79.95,50.73
19.08,82.03,62.76
26.82,75.8,34.39
26.9,70.92,26.46
21.05,75.57,49.52
25.35,72.62,35.16
26.53,88.72,71.73
32.67,74.83,46.92
22.82,86.18,69.77
22.82,86.18,69.63
22.88,84.13,59.33
25.08,73.08,35.53
18.2,75.2,52.69
24.53,76.17,40.38
25.45,78.58,45.93
21.92,84.08,64.14
26.3,73.02,31.38
30.55,79.57,47.75
33.19,74.15,39.8
14.53,76.35,59.67
22.23,85.65,66.59
25.48,84.42,62.32
25.05,84.08,61.62
26.2,73.94,32.4
28.88,74.07,32.36
26.72,89.88,72.19
21.73,75.15,47.51
22.47,70.07,54.83
26.1,92.73,82.05
26.38,79.19,50.03
24.92,86.22,67.05
17.61,78.88,58.13
25.55,82.32,57.67
23.63,75.13,41.68
28.05,94.18,83.12
30.64,76.05,43.1
30.8,75.82,42.98
29.28,77.42,44.48
33.98,74.27,43.14
28.06,75.28,33.31
25.1,78.8,46.32
33.78,74.07,37.33
26.21,73.07,32.22
33.34,74.21,38.23
32.6,74.87,47.91
24.43,85.52,62.61
23.1,74.15,47.27
22.17,86.63,72.3
30.03,77.83,47.73
17.74,78.47,55.67
28.33,75.68,35.42
16.33,74.78,58.6
16.43,74.68,58.49
25.38,74.3,34.02
29.8,78.65,43.45
22.52,85.63,65.4
26.13,87.62,69.64
20.78,85.72,72.95
20.82,75.97,48.19
21.85,87.92,76.83
10.95,78.08,69.04
24.32,92.0,80.33
16.95,82.23,75.98
27.07,88.47,64.34
18.33,84.13,76.42
11.73,78.97,72.8
32.4,78.25,49.87
20.27,81.48,58.55
22.67,76.73,44.56
11.83,75.33,76.36
26.43,80.37,55.68
8.08,77.5,78.73
31.33,75.33,43.79
10.92,79.83,78.75
10.07,78.8,76.02
29.7,77.03,43.72
14.78,74.13,72.86
33.0,74.9,40.74
21.62,85.58,67.56
21.32,70.32,55.62
24.98,79.92,52.22
17.25,80.15,66.65
21.83,76.37,46.26
21.82,75.62,47.67
27.9,80.8,57.27
22.08,82.15,56.73
9.95,76.27,78.0
10.23,77.47,75.5
12.95,78.3,63.45
16.7,74.23,59.87
22.53,88.33,76.27
22.65,88.45,76.18
7.22,93.73,84.37
10.75,79.35,76.33
25.15,75.85,38.94
25.18,75.9,38.95
17.55,80.63,67.13
9.53,76.6,75.98
11.25,75.78,77.0
23.4,88.52,74.91
10.4,78.67,74.24
33.58,75.5,46.18
34.42,74.3,38.74
15.83,78.07,61.45
26.85,79.5,51.85
25.22,82.72,58.48
13.24,76.86,60.78
19.28,74.37,52.32
17.87,78.76,56.44
17.22,78.03,55.59
13.55,76.01,62.88
22.5,73.75,51.93
21.53,73.43,55.34
32.68,74.76,48.28
31.91,75.45,46.53
29.92,77.07,44.52
13.02,80.12,77.03
27.57,79.35,51.68
27.51,79.51,52.52
30.02,79.07,44.9
13.35,77.98,61.11
34.3,73.95,40.26
34.12,74.81,41.7
28.62,72.97,29.33
22.17,85.62,66.66
27.78,79.32,50.63
21.85,72.13,58.5
17.5,74.75,55.15
26.7,89.45,71.07
28.19,75.7,35.0
20.03,77.83,49.4
25.25,94.47,81.83
26.89,79.65,52.57
17.92,82.97,73.68
22.44,88.1,76.23
11.7,75.53,76.7
30.04,73.95,35.28
9.82,77.15,69.38
21.95,85.32,65.32
21.23,78.9,50.45
22.05,78.3,45.45
26.8,75.64,34.47
19.25,73.15,63.84
19.5,83.32,66.79
33.23,74.39,40.29
32.96,74.41,44.34
24.6,84.82,63.27
29.79,78.71,44.6
