Latitude,Longitude,PTrain_RH2
26.72,89.88,47.46
21.73,75.15,21.76
22.47,70.07,44.44
26.1,92.73,53.33
26.38,79.19,32.11
24.92,86.22,37.8
17.61,78.88,24.88
25.55,82.32,34.0
23.63,75.13,18.05
28.05,94.18,64.31
30.64,76.05,44.87
30.8,75.82,45.55
29.28,77.42,39.83
33.98,74.27,50.42
28.06,75.28,28.01
25.1,78.8,26.4
33.78,74.07,51.95
26.21,73.07,18.21
33.34,74.21,50.65
32.6,74.87,57.99
24.43,85.52,34.39
23.1,74.15,24.6
22.17,86.63,50.52
30.03,77.83,44.99
17.74,78.47,22.06
28.33,75.68,30.42
16.33,74.78,32.84
16.43,74.68,32.96
25.38,74.3,16.4
29.8,78.65,39.7
22.52,85.63,36.61
26.13,87.62,42.63
20.78,85.72,50.38
20.82,75.97,19.42
21.85,87.92,64.73
10.95,78.08,35.15
24.32,92.0,53.09
16.95,82.23,67.55
27.07,88.47,48.27
18.33,84.13,67.98
11.73,78.97,48.26
32.4,78.25,50.85
20.27,81.48,25.57
22.67,76.73,18.84
11.83,75.33,66.64
26.43,80.37,35.45
8.08,77.5,65.03
31.33,75.33,48.66
10.92,79.83,67.67
10.07,78.8,56.97
29.7,77.03,41.1
14.78,74.13,64.98
33.0,74.9,50.53
21.62,85.58,40.77
21.32,70.32,43.61
24.98,79.92,28.95
17.25,80.15,38.46
21.83,76.37,18.81
21.82,75.62,20.98
27.9,80.8,42.1
22.08,82.15,26.18
9.95,76.27,66.58
10.23,77.47,54.14
12.95,78.3,30.69
16.7,74.23,37.76
22.53,88.33,59.37
22.65,88.45,57.56
7.22,93.73,71.44
10.75,79.35,57.36
25.15,75.85,19.84
25.18,75.9,19.99
17.55,80.63,39.51
9.53,76.6,58.29
11.25,75.78,66.61
23.4,88.52,49.65
10.4,78.67,51.18
33.58,75.5,58.57
34.42,74.3,52.63
15.83,78.07,27.31
26.85,79.5,34.81
25.22,82.72,33.37
13.24,76.86,26.74
19.28,74.37,27.15
17.87,78.76,22.82
17.22,78.03,21.77
13.55,76.01,34.59
22.5,73.75,32.32
21.53,73.43,38.4
32.68,74.76,58.77
31.91,75.45,53.37
29.92,77.07,42.54
13.02,80.12,65.24
27.57,79.35,37.39
27.51,79.51,37.65
30.02,79.07,39.68
13.35,77.98,26.37
34.3,73.95,49.76
34.12,74.81,54.29
28.62,72.97,27.41
22.17,85.62,38.75
27.78,79.32,37.61
21.85,72.13,47.94
17.5,74.75,28.38
26.7,89.45,46.62
28.19,75.7,29.64
20.03,77.83,16.19
25.25,94.47,59.33
26.89,79.65,35.36
17.92,82.97,58.8
22.44,88.1,61.11
11.7,75.53,66.99
30.04,73.95,37.57
9.82,77.15,44.34
21.95,85.32,36.63
21.23,78.9,18.85
22.05,78.3,21.1
26.8,75.64,23.48
19.25,73.15,53.36
19.5,83.32,39.72
33.23,74.39,52.94
32.96,74.41,56.63
24.6,84.82,34.5
29.79,78.71,40.7
19.9,86.12,66.95
29.87,78.72,38.6
20.27,85.18,53.86
21.42,79.27,20.33
17.07,78.49,25.36
25.4,79.5,29.45
12.85,74.9,65.63
28.93,74.89,32.51
23.1,71.4,32.64
23.43,85.32,33.29
12.42,78.38,33.17
11.83,75.67,60.95
23.48,70.47,33.18
22.42,71.87,39.45
25.13,75.58,18.59
24.54,75.71,18.24
25.7,81.35,33.59
17.28,76.22,18.89
21.78,85.97,44.02
21.32,77.61,17.9
10.92,76.43,54.37
10.47,79.73,64.57
20.23,83.28,36.59
18.15,73.0,57.72
27.05,79.39,35.2
26.65,79.99,35.43
27.23,79.25,35.55
23.1,74.87,20.28
28.37,76.9,33.64
29.82,78.53,38.91
19.72,76.27,17.92
33.77,74.35,48.78
30.66,76.84,46.34
26.18,92.73,52.78
23.32,91.32,60.6
25.05,75.0,17.45
26.49,79.19,32.79
9.18,76.55,64.58
10.98,78.23,37.66
34.45,74.29,53.14
24.75,78.25,24.16
