Latitude,Longitude,PTrain_RH2
17.25,78.59,49.77
9.48,76.75,70.23
16.55,74.68,64.67
18.93,74.32,61.2
28.05,72.48,27.79
20.25,74.45,54.76
15.85,75.12,64.4
13.03,80.27,73.81
16.38,75.37,57.31
17.43,75.53,50.98
26.08,86.48,61.39
27.92,94.38,79.4
23.77,81.22,45.03
8.82,77.8,69.52
27.19,79.27,40.33
26.53,72.97,31.05
24.9,79.19,40.54
9.98,76.27,80.42
25.02,84.82,55.36
22.6,86.43,65.26
25.57,91.72,81.47
25.57,92.07,81.54
23.07,71.08,58.27
17.77,73.83,73.91
15.93,76.58,47.52
25.08,84.38,53.71
23.5,73.5,47.77
28.8,74.94,30.97
26.37,85.12,56.11
24.75,94.37,86.81
25.42,74.55,35.51
25.68,94.63,85.98
12.87,78.77,54.46
11.57,75.77,79.2
11.57,76.15,87.78
26.57,94.67,83.27
13.24,79.94,66.64
20.88,75.15,47.19
21.84,69.38,74.24
26.8,92.6,81.18
20.43,86.6,75.28
28.23,77.45,36.19
29.75,77.23,37.37
25.53,92.47,82.25
33.14,74.33,38.57
34.68,77.38,49.62
14.07,79.6,64.07
30.63,76.89,38.81
24.65,92.63,83.01
15.03,76.08,56.87
11.98,77.45,54.11
24.08,73.23,42.3
26.8,76.8,35.38
27.17,92.18,86.93
12.57,78.7,59.04
27.5,96.25,79.77
28.38,95.8,77.33
34.51,74.26,36.41
17.87,78.2,46.29
25.32,83.85,51.83
30.19,76.99,37.81
20.76,70.67,76.89
24.2,93.6,86.08
19.68,77.57,43.11
26.38,93.48,83.44
29.2,76.77,35.24
22.8,69.72,69.1
22.65,88.09,74.95
10.92,79.75,71.62
22.03,74.7,48.52
11.72,76.43,81.3
9.83,76.75,74.25
26.7,89.28,70.01
22.1,85.88,64.85
29.92,77.17,37.66
26.12,92.33,81.25
26.28,75.38,34.24
13.73,75.33,79.04
19.33,74.35,59.27
27.7,76.85,34.57
10.77,79.85,74.45
27.17,73.67,30.23
21.1,79.05,43.17
30.55,77.3,35.99
29.62,78.38,40.34
17.0,79.25,51.03
23.25,68.85,65.28
7.98,93.53,80.28
19.08,77.33,42.49
21.33,74.25,53.41
15.47,78.48,51.18
28.0,76.08,32.71
16.43,81.7,72.13
22.95,79.18,42.68
14.45,79.98,70.49
28.57,77.12,35.22
28.58,77.2,35.61
23.0,70.22,67.33
16.92,81.67,63.04
24.47,74.9,38.76
18.67,78.1,43.13
27.23,94.12,83.27
25.07,79.45,40.88
22.33,88.2,77.88
24.66,78.81,40.25
25.32,85.03,56.22
14.18,77.37,47.68
9.55,78.7,70.77
24.65,79.01,40.78
27.02,94.17,84.07
17.53,77.28,44.22
27.0,79.1,39.89
27.2,73.73,30.25
24.09,78.41,40.68
26.2,79.45,40.76
22.75,72.57,60.34
30.36,77.98,37.94
26.61,79.78,41.71
28.96,76.88,35.36
30.25,78.12,38.21
21.45,73.72,59.13
26.42,91.43,78.98
23.83,76.23,39.68
25.31,75.62,36.6
32.99,74.5,38.55
26.97,95.05,83.98
19.72,74.15,59.42
28.82,75.5,32.16
23.3,69.72,60.05
26.63,91.73,79.67
33.59,74.24,35.62
34.12,74.68,36.79
30.48,77.13,38.96
32.94,74.38,40.36
13.17,79.22,58.05
26.35,79.14,40.07
24.77,85.43,57.66
25.32,73.53,35.27
34.01,74.55,38.25
23.77,77.77,40.26
25.42,83.43,50.33
22.17,75.58,43.55
25.28,71.23,36.81
34.22,74.69,36.84
27.24,79.43,40.83
25.38,84.2,52.99
17.74,78.15,46.03
25.07,85.03,56.02
23.85,86.03,60.17
20.35,74.82,50.71
13.9,79.9,68.75
24.6,79.25,40.93
26.83,94.3,84.31
13.51,77.0,55.23
20.38,75.33,48.86
10.23,78.55,62.49
24.07,78.16,40.31
21.62,74.8,48.78
17.85,77.87,45.55
17.65,74.2,68.24
26.97,79.21,40.2
27.23,79.76,41.97
23.52,73.07,48.47
27.97,93.85,77.35
22.02,87.28,72.89
11.28,76.25,71.12
17.25,80.43,53.83
19.37,84.47,69.33
27.52,75.53,32.13
24.02,78.8,41.47
8.93,76.53,80.03
22.03,71.72,63.73
19.1,78.35,42.64
23.78,86.72,63.57
23.63,86.82,64.36
27.45,92.63,84.35
30.23,76.62,37.14
26.32,79.0,39.71
25.68,91.63,80.05
19.23,82.55,57.82
24.75,93.43,84.44
20.28,85.1,66.44
28.93,95.02,73.1
27.43,92.13,87.31
21.88,87.77,77.25
17.53,78.77,48.57
22.48,69.12,71.49
15.57,80.05,71.21
25.98,79.5,40.85
18.17,76.05,48.74
20.13,73.92,60.32
14.47,76.93,49.54
24.42,82.98,48.91
24.52,73.37,38.97
27.76,79.11,40.36
22.31,69.02,71.37
12.32,79.72,69.07
12.72,79.2,58.95
12.84,79.95,68.56
30.09,73.9,31.13
26.7,92.33,81.08
26.82,91.87,79.17
22.47,78.43,50.08
34.03,75.33,42.52
10.77,76.65,66.07
8.73,77.75,69.02
9.27,78.3,76.45
23.62,86.78,64.16
15.48,73.82,84.57
24.72,80.17,42.67
29.03,79.47,43.03
20.3,86.68,76.89
11.5,79.77,74.29
19.27,76.83,43.33
28.1,95.38,80.13
30.33,76.47,37.02
25.6,85.1,56.38
22.77,81.9,48.86
27.13,72.37,29.01
20.48,84.27,61.46
28.33,75.58,31.65
11.92,79.83,74.51
21.65,69.67,73.77
11.67,92.72,81.49
9.0,76.92,73.32
22.23,76.4,41.39
18.53,73.85,68.44
18.5,73.9,68.1
19.8,85.82,75.55
25.77,87.47,65.08
23.33,86.42,62.61
19.92,77.58,42.21
25.4,72.98,35.08
8.23,77.33,76.64
26.75,79.02,39.81
34.0,74.36,59.51
25.05,84.92,55.7
20.75,75.67,44.63
26.46,79.31,44.59
34.17,74.53,36.86
30.05,74.85,32.71
13.24,80.26,73.06
10.92,79.35,62.91
24.65,92.9,83.6
13.15,80.07,69.75
22.07,80.75,47.0
17.82,74.12,69.36
25.43,91.37,80.31
12.92,79.58,62.14
19.98,84.88,67.38
22.55,88.49,75.61
19.8,78.6,41.72
30.65,79.57,63.68
26.73,91.92,80.03
22.3,76.77,40.7
16.82,74.12,74.62
22.25,84.8,56.63
23.83,73.4,44.25
11.05,75.87,80.67
12.22,78.07,52.71
32.97,74.95,38.97
10.38,76.82,77.17
8.78,76.7,79.4
18.77,84.08,69.31
19.6,76.22,44.49
21.8,86.73,71.84
22.21,88.17,79.13
24.63,73.38,38.4
22.71,88.0,74.24
25.38,86.7,62.58
24.67,79.01,40.67
24.68,79.12,40.65
28.32,76.78,34.35
26.58,90.22,74.53
9.27,76.78,71.57
24.87,78.86,40.08
24.14,78.75,41.25
24.55,79.23,40.95
25.06,78.99,40.05
24.25,78.31,40.16
27.72,79.02,40.05
22.4,88.85,77.51
27.77,79.37,41.25
23.67,85.28,57.77
33.2,74.19,35.91
22.38,85.42,60.49
14.88,79.02,57.62
17.08,82.13,70.66
15.8,79.77,65.44
26.95,79.66,41.45
12.98,79.98,68.19
12.25,75.3,80.1
10.98,76.23,73.78
8.97,76.62,79.93
23.9,92.92,84.87
27.0,79.23,40.25
25.67,94.5,88.41
25.1,93.43,84.41
26.27,92.58,82.57
26.42,79.05,39.84
24.72,75.58,37.93
24.63,85.8,58.96
23.5,68.5,66.84
27.55,73.67,29.43
25.75,93.97,85.19
25.45,86.02,60.02
12.34,76.1,78.69
25.33,84.42,53.78
22.57,87.18,69.46
28.38,74.81,30.41
19.7,84.82,69.47
15.28,79.8,69.2
13.32,80.2,71.05
13.13,80.23,72.8
11.48,79.77,74.22
21.55,86.43,70.78
22.98,75.7,42.58
10.55,76.62,69.2
19.62,75.02,50.99
27.23,95.93,81.24
9.0,76.93,73.66
25.27,72.23,36.12
9.43,76.35,79.95
24.02,78.78,41.39
24.64,79.08,40.61
23.78,84.35,53.97
13.11,79.94,67.37
24.53,79.05,40.76
15.23,77.73,49.26
22.22,70.75,61.04
14.47,78.45,48.9
26.83,92.75,81.5
24.87,87.1,64.04
21.65,74.7,49.36
22.55,86.45,65.63
33.58,75.08,38.42
33.65,75.38,42.88
25.17,85.07,56.15
16.2,77.35,44.7
21.88,83.38,50.84
21.23,81.65,46.35
23.32,77.83,40.95
24.0,76.72,39.36
22.3,70.78,60.81
21.1,81.03,45.44
18.77,79.43,42.39
23.32,85.32,59.28
23.32,75.05,43.02
16.98,73.33,83.13
26.98,84.85,54.33
16.55,79.55,55.7
24.53,81.3,44.3
28.83,76.58,34.35
29.85,77.88,39.35
23.52,91.48,82.58
23.15,87.32,68.32
19.85,84.48,67.23
22.37,87.78,75.67
17.68,78.97,47.68
20.6,85.07,65.2
18.98,75.5,49.82
20.4,76.15,45.5
21.43,76.7,41.48
27.0,79.88,42.16
9.67,78.85,72.87
28.07,94.13,76.77
26.7,79.85,41.92
33.8,74.27,38.5
21.93,75.13,45.99
21.62,75.98,43.24
20.32,77.02,43.27
30.32,80.28,70.14
19.22,83.67,62.44
15.95,75.3,60.84
21.62,83.72,52.26
24.57,87.25,64.47
27.17,84.32,52.19
22.0,88.21,79.29
26.33,86.15,59.99
26.83,79.24,40.27
17.88,78.02,45.37
9.38,76.82,72.8
24.68,84.52,54.27
23.62,87.13,65.82
26.65,90.4,74.97
20.58,84.37,60.06
12.93,79.33,58.72
23.6,71.57,49.84
34.06,74.6,36.96
18.82,84.53,74.3
14.42,75.5,69.84
28.77,74.58,30.19
26.05,87.7,65.59
22.35,73.35,60.34
28.98,75.68,32.7
25.37,75.64,36.49
13.11,80.12,70.59
27.18,82.28,46.07
14.62,75.62,67.09
29.77,73.75,30.18
30.42,77.94,37.23
18.79,72.93,79.37
25.32,90.43,75.88
30.47,79.68,69.14
12.97,78.28,58.78
26.34,78.95,39.54
21.78,85.13,62.17
29.72,77.27,37.47
25.05,74.47,36.66
27.78,79.45,41.5
22.77,88.77,74.55
26.42,92.73,82.75
21.62,87.02,75.88
27.03,95.28,81.49
16.4,74.0,78.52
30.73,76.06,37.46
27.61,79.58,41.73
24.0,76.72,39.34
25.02,72.53,36.64
21.72,78.83,43.52
30.71,76.01,37.23
29.95,77.19,37.82
28.23,75.29,31.23
21.73,69.49,74.43
28.35,73.96,29.35
10.97,79.82,73.33
24.09,78.02,39.96
25.23,87.07,63.9
23.85,78.75,42.22
21.75,88.05,79.16
11.65,78.17,50.26
21.47,83.97,53.42
20.85,88.25,79.69
16.85,74.6,64.68
17.7,74.02,70.88
24.57,80.83,43.51
25.98,76.37,35.94
22.08,79.55,46.33
27.88,79.9,43.07
23.43,76.32,40.57
25.67,76.68,36.77
25.57,91.88,81.75
31.1,77.17,52.42
13.93,75.63,70.88
14.07,74.53,83.38
25.33,77.65,38.38
24.42,81.87,45.68
27.62,75.13,31.34
24.82,92.8,83.4
24.92,92.98,83.68
18.85,79.97,43.06
17.67,75.9,48.16
23.65,87.7,68.1
29.92,73.88,30.6
34.08,74.83,37.08
26.25,82.0,45.53
31.53,76.9,36.98
26.13,86.58,61.75
21.2,72.83,71.49
23.88,87.53,66.8
22.85,88.57,73.69
23.87,73.57,43.76
20.32,83.93,62.19
30.53,76.91,38.38
24.95,94.03,85.71
26.55,85.87,58.81
27.63,77.48,36.2
22.29,88.14,78.28
27.8,78.85,39.42
25.25,87.65,65.94
27.77,95.6,81.43
25.3,84.08,52.6
22.37,92.83,85.94
21.62,72.9,69.96
33.83,74.11,36.68
25.97,75.74,35.29
18.28,76.88,45.1
27.62,91.72,83.41
33.7,74.09,35.64
21.78,80.83,47.44
32.99,75.0,37.41
25.85,85.78,59.02
23.02,68.98,68.2
20.95,79.97,43.18
30.19,77.0,37.85
17.43,75.2,54.75
21.03,76.67,41.52
22.96,88.09,72.65
15.17,78.3,48.8
21.95,79.3,46.0
22.3,71.2,56.01
34.04,74.8,36.95
21.58,83.82,52.7
20.05,85.08,68.34
28.5,79.1,41.2
22.37,70.62,63.32
26.0,72.48,33.05
33.29,74.12,34.39
23.63,84.37,54.83
32.87,74.68,43.34
25.27,85.8,59.25
27.0,79.18,40.11
9.85,78.75,69.22
25.18,80.3,42.91
24.52,84.98,55.89
20.4,76.22,45.14
30.67,76.77,38.64
24.89,78.35,39.39
24.77,78.37,39.68
28.02,75.64,31.67
24.58,80.83,43.5
13.43,79.98,67.56
9.37,77.93,65.71
21.65,78.78,43.5
9.18,78.45,75.17
23.08,87.82,71.09
11.43,78.37,61.72
23.4,79.67,44.82
24.65,72.6,38.6
24.85,72.23,37.35
25.4,85.98,60.01
20.12,76.47,44.73
19.8,76.87,43.68
27.33,88.63,68.87
26.65,91.92,80.12
10.78,79.13,63.33
26.62,92.78,82.52
22.07,75.4,44.4
8.48,76.95,80.59
8.47,76.95,78.92
24.77,78.83,40.18
13.67,79.38,73.59
10.77,78.72,59.06
13.67,79.58,62.58
12.48,78.57,56.18
13.15,79.53,60.42
20.3,83.3,54.18
9.73,79.03,75.51
26.17,75.75,34.97
13.33,77.08,55.29
8.8,78.15,76.82
8.75,78.18,76.99
24.58,73.7,38.67
24.62,73.88,38.41
23.18,75.78,41.81
22.5,87.95,75.87
23.53,80.88,45.11
31.47,76.27,39.67
11.4,76.73,86.61
22.57,72.93,62.68
25.3,83.02,48.97
25.45,82.87,48.38
10.37,79.85,73.75
12.92,79.15,56.84
15.87,73.63,83.72
20.9,70.37,76.83
23.53,77.82,40.68
17.68,83.3,74.58
17.72,83.23,72.62
18.05,79.37,45.42
20.67,78.58,42.76
20.4,78.15,44.33
