Latitude,Longitude,PTrain_RH2
30.38,77.81,57.46
24.5,87.13,77.37
24.58,78.88,62.9
21.7,84.67,75.34
23.27,92.47,92.05
25.2,93.3,90.69
13.7,75.67,70.26
25.58,93.77,91.92
26.77,84.98,72.42
27.23,94.12,89.19
25.18,86.08,75.44
28.33,73.2,37.34
24.37,87.2,77.45
21.85,87.22,79.75
24.17,88.27,78.98
30.72,76.25,53.66
17.44,78.54,61.54
22.22,70.23,68.81
24.11,78.98,63.52
25.47,92.8,88.43
25.5,93.12,89.02
27.75,95.92,91.16
27.03,79.39,64.43
21.72,71.38,66.1
18.03,75.33,60.66
21.08,83.4,72.42
26.35,75.57,48.66
25.3,93.43,91.58
32.8,79.18,72.35
27.32,95.9,90.27
26.03,90.17,81.95
21.55,71.35,67.82
17.18,78.71,63.02
16.17,76.52,56.1
34.0,74.92,53.27
20.2,83.7,76.69
23.4,69.88,63.05
22.32,87.05,78.67
22.83,85.12,75.92
17.98,76.33,57.2
26.87,79.11,63.07
12.02,77.25,62.36
25.2,94.47,93.54
25.68,92.8,88.03
20.78,77.67,60.76
24.7,79.02,63.32
22.88,69.82,69.46
23.83,87.82,78.27
32.52,74.76,60.45
26.28,94.25,89.6
24.55,92.6,87.14
24.87,86.52,76.18
29.97,77.04,54.39
28.07,75.62,45.47
9.92,78.12,65.27
9.83,78.08,66.2
17.93,73.67,80.15
16.75,78.0,59.78
21.08,71.78,74.89
27.23,79.05,62.49
26.75,92.35,85.74
22.0,80.7,67.89
25.03,88.13,78.88
20.55,74.53,64.02
21.17,81.73,69.21
32.27,77.17,59.04
22.58,80.37,67.81
22.82,69.27,69.91
12.5,76.83,62.8
12.92,74.88,80.17
12.95,74.83,80.18
16.18,81.13,77.61
27.5,77.68,55.3
12.92,92.92,83.76
18.05,78.27,59.81
12.42,75.73,80.55
29.02,77.63,55.35
11.8,77.82,54.97
22.42,87.32,79.01
8.3,73.0,82.0
28.83,78.75,61.57
15.42,73.78,81.6
26.67,84.92,72.4
30.58,78.48,64.36
29.47,79.65,73.86
18.9,72.82,79.09
19.12,72.85,78.46
30.45,78.08,65.21
29.47,77.73,56.69
26.12,85.4,73.76
12.3,76.7,66.17
11.8,76.0,79.27
27.54,79.69,66.44
24.65,84.58,73.65
15.47,79.87,75.32
20.87,84.4,74.64
13.11,80.3,77.28
9.93,78.12,65.15
16.45,77.43,56.67
22.87,87.98,79.25
24.77,77.7,58.36
24.78,78.44,60.83
28.45,76.11,47.48
26.4,89.75,80.79
24.03,78.38,61.5
22.69,88.15,79.8
21.02,73.15,72.2
25.03,87.32,77.33
19.47,82.58,73.12
26.72,92.9,87.28
10.2,76.72,71.28
26.13,85.63,74.1
28.42,73.37,38.07
24.85,83.78,72.73
24.05,78.89,63.25
21.55,74.7,62.03
17.53,78.59,61.73
26.02,79.34,64.68
15.68,75.63,62.61
27.87,79.44,65.07
12.75,79.67,70.92
13.04,80.23,76.75
16.53,75.58,60.4
19.62,74.57,64.43
27.57,79.74,66.68
30.77,79.48,80.84
17.93,78.8,61.87
25.65,75.59,50.56
17.55,73.98,75.58
19.32,74.33,67.38
23.1,80.23,67.64
26.43,92.03,85.63
17.52,75.47,60.01
18.23,73.28,77.37
20.83,78.25,62.86
22.83,85.03,75.98
30.71,76.84,55.63
22.07,88.05,80.9
