Latitude,Longitude,PTrain_RH2
16.45,77.43,55.95
22.87,87.98,80.5
24.77,77.7,65.08
24.78,78.44,66.16
28.45,76.11,54.5
26.4,89.75,79.96
24.03,78.38,66.77
22.69,88.15,81.02
21.02,73.15,78.98
25.03,87.32,78.26
19.47,82.58,73.29
26.72,92.9,83.69
10.2,76.72,70.98
26.13,85.63,73.85
28.42,73.37,47.12
24.85,83.78,73.36
24.05,78.89,68.06
21.55,74.7,68.71
17.53,78.59,62.63
26.02,79.34,66.2
15.68,75.63,66.73
27.87,79.44,65.61
12.75,79.67,68.27
13.04,80.23,74.86
16.53,75.58,64.17
19.62,74.57,70.79
27.57,79.74,66.65
30.77,79.48,90.6
17.93,78.8,62.76
25.65,75.59,58.63
17.55,73.98,83.77
19.32,74.33,74.09
23.1,80.23,70.3
26.43,92.03,83.4
17.52,75.47,64.0
18.23,73.28,83.53
20.83,78.25,64.16
22.83,85.03,77.06
30.71,76.84,60.55
