Latitude,Longitude,PTrain_WSD
17.25,78.59,8.38
9.48,76.75,10.45
16.55,74.68,9.5
18.93,74.32,10.44
28.05,72.48,9.02
20.25,74.45,10.62
15.85,75.12,9.15
13.03,80.27,10.94
16.38,75.37,8.95
17.43,75.53,8.89
26.08,86.48,5.95
27.92,94.38,4.07
23.77,81.22,7.63
8.82,77.8,10.83
27.19,79.27,7.02
26.53,72.97,9.76
24.9,79.19,7.77
9.98,76.27,11.12
25.02,84.82,6.49
22.6,86.43,8.64
25.57,91.72,6.3
25.57,92.07,5.86
23.07,71.08,14.27
17.77,73.83,10.67
15.93,76.58,8.26
25.08,84.38,6.54
23.5,73.5,12.26
28.8,74.94,7.54
26.37,85.12,6.15
24.75,94.37,5.08
25.42,74.55,9.9
25.68,94.63,4.67
12.87,78.77,8.44
11.57,75.77,10.48
11.57,76.15,8.95
26.57,94.67,3.99
13.24,79.94,10.16
20.88,75.15,9.91
21.84,69.38,15.33
26.8,92.6,4.32
20.43,86.6,10.77
28.23,77.45,7.07
29.75,77.23,6.13
25.53,92.47,5.53
33.14,74.33,3.98
34.68,77.38,3.67
14.07,79.6,9.88
30.63,76.89,5.54
24.65,92.63,5.78
15.03,76.08,8.52
11.98,77.45,8.09
24.08,73.23,11.82
26.8,76.8,7.95
27.17,92.18,5.78
12.57,78.7,8.43
27.5,96.25,4.1
28.38,95.8,3.68
34.51,74.26,1.84
17.87,78.2,8.38
25.32,83.85,6.6
30.19,76.99,5.87
20.76,70.67,14.41
24.2,93.6,5.89
19.68,77.57,8.59
26.38,93.48,4.2
29.2,76.77,6.68
22.8,69.72,15.82
22.65,88.09,9.95
10.92,79.75,10.96
22.03,74.7,10.88
11.72,76.43,8.62
9.83,76.75,9.84
26.7,89.28,5.11
22.1,85.88,8.61
29.92,77.17,6.03
26.12,92.33,4.66
26.28,75.38,8.86
13.73,75.33,9.24
19.33,74.35,10.52
27.7,76.85,7.5
10.77,79.85,11.18
27.17,73.67,9.07
21.1,79.05,8.29
30.55,77.3,4.24
29.62,78.38,5.82
17.0,79.25,8.54
23.25,68.85,15.91
7.98,93.53,13.52
19.08,77.33,8.45
21.33,74.25,11.31
15.47,78.48,8.46
28.0,76.08,7.59
16.43,81.7,10.93
22.95,79.18,8.22
14.45,79.98,10.56
28.57,77.12,6.94
28.58,77.2,6.91
23.0,70.22,15.77
16.92,81.67,9.99
24.47,74.9,10.27
18.67,78.1,8.26
27.23,94.12,4.09
25.07,79.45,7.65
22.33,88.2,10.59
24.66,78.81,7.94
25.32,85.03,6.39
14.18,77.37,8.06
9.55,78.7,10.95
24.65,79.01,7.93
27.02,94.17,4.1
17.53,77.28,8.38
27.0,79.1,7.15
27.2,73.73,9.02
24.09,78.41,8.24
26.2,79.45,7.35
22.75,72.57,14.03
30.36,77.98,4.77
26.61,79.78,7.13
28.96,76.88,6.82
30.25,78.12,4.84
21.45,73.72,12.37
26.42,91.43,4.81
23.83,76.23,9.28
25.31,75.62,9.16
32.99,74.5,4.03
26.97,95.05,4.06
19.72,74.15,10.79
28.82,75.5,7.35
23.3,69.72,15.1
26.63,91.73,4.64
33.59,74.24,2.2
34.12,74.68,1.9
30.48,77.13,5.58
32.94,74.38,4.49
13.17,79.22,8.83
26.35,79.14,7.38
24.77,85.43,6.55
25.32,73.53,10.5
34.01,74.55,1.77
23.77,77.77,8.48
25.42,83.43,6.69
22.17,75.58,9.74
25.28,71.23,11.93
34.22,74.69,1.88
27.24,79.43,6.95
25.38,84.2,6.52
17.74,78.15,8.32
25.07,85.03,6.44
23.85,86.03,7.11
20.35,74.82,10.16
13.9,79.9,10.35
24.6,79.25,7.83
26.83,94.3,4.07
13.51,77.0,8.28
20.38,75.33,9.88
10.23,78.55,9.79
24.07,78.16,8.3
21.62,74.8,10.64
17.85,77.87,8.41
17.65,74.2,10.22
26.97,79.21,7.14
27.23,79.76,6.88
23.52,73.07,12.57
27.97,93.85,3.83
22.02,87.28,10.02
11.28,76.25,10.08
17.25,80.43,8.95
19.37,84.47,10.29
27.52,75.53,8.09
24.02,78.8,8.19
8.93,76.53,11.38
22.03,71.72,13.91
19.1,78.35,8.2
23.78,86.72,7.52
23.63,86.82,7.76
27.45,92.63,5.26
30.23,76.62,5.99
26.32,79.0,7.42
25.68,91.63,5.89
19.23,82.55,8.55
24.75,93.43,5.02
20.28,85.1,9.52
28.93,95.02,3.36
27.43,92.13,5.61
21.88,87.77,10.68
17.53,78.77,8.31
22.48,69.12,15.78
15.57,80.05,10.75
25.98,79.5,7.4
18.17,76.05,9.03
20.13,73.92,11.21
14.47,76.93,8.11
24.42,82.98,6.94
24.52,73.37,11.37
27.76,79.11,6.82
22.31,69.02,15.55
12.32,79.72,10.38
12.72,79.2,9.08
12.84,79.95,10.32
30.09,73.9,6.94
26.7,92.33,4.44
26.82,91.87,4.49
22.47,78.43,9.58
34.03,75.33,1.86
10.77,76.65,9.73
8.73,77.75,10.75
9.27,78.3,11.38
23.62,86.78,7.73
15.48,73.82,11.38
24.72,80.17,7.61
29.03,79.47,5.9
20.3,86.68,10.98
11.5,79.77,11.06
19.27,76.83,8.64
28.1,95.38,4.19
30.33,76.47,5.95
25.6,85.1,6.31
22.77,81.9,7.87
27.13,72.37,9.69
20.48,84.27,8.65
28.33,75.58,7.56
11.92,79.83,11.02
21.65,69.67,15.03
11.67,92.72,11.47
9.0,76.92,10.86
22.23,76.4,9.06
18.53,73.85,10.87
18.5,73.9,10.79
19.8,85.82,11.04
25.77,87.47,5.91
23.33,86.42,7.64
19.92,77.58,8.47
25.4,72.98,10.59
8.23,77.33,11.46
26.75,79.02,7.28
34.0,74.36,2.54
25.05,84.92,6.46
20.75,75.67,9.36
26.46,79.31,8.62
34.17,74.53,1.86
30.05,74.85,6.69
13.24,80.26,10.82
10.92,79.35,10.2
24.65,92.9,5.56
13.15,80.07,10.44
22.07,80.75,8.22
17.82,74.12,10.33
25.43,91.37,6.44
12.92,79.58,9.56
19.98,84.88,9.82
22.55,88.49,9.78
19.8,78.6,8.1
30.65,79.57,2.81
26.73,91.92,4.55
22.3,76.77,8.77
16.82,74.12,10.1
22.25,84.8,7.69
23.83,73.4,11.98
11.05,75.87,10.92
12.22,78.07,8.09
32.97,74.95,3.45
10.38,76.82,9.1
8.78,76.7,11.37
18.77,84.08,10.42
19.6,76.22,8.91
21.8,86.73,10.14
22.21,88.17,10.89
24.63,73.38,11.31
22.71,88.0,9.84
25.38,86.7,6.24
24.67,79.01,7.91
24.68,79.12,7.85
28.32,76.78,7.19
26.58,90.22,5.01
9.27,76.78,10.72
24.87,78.86,7.87
24.14,78.75,8.17
24.55,79.23,7.85
25.06,78.99,7.77
24.25,78.31,8.19
27.72,79.02,6.86
22.4,88.85,9.97
27.77,79.37,6.75
23.67,85.28,7.19
33.2,74.19,3.48
22.38,85.42,8.05
14.88,79.02,9.04
17.08,82.13,10.73
15.8,79.77,10.06
26.95,79.66,7.02
12.98,79.98,10.34
12.25,75.3,10.39
10.98,76.23,10.25
8.97,76.62,11.37
23.9,92.92,6.43
27.0,79.23,7.12
25.67,94.5,5.72
25.1,93.43,5.0
26.27,92.58,4.56
26.42,79.05,7.38
24.72,75.58,9.59
24.63,85.8,6.65
23.5,68.5,16.52
27.55,73.67,8.8
25.75,93.97,4.82
25.45,86.02,6.26
12.34,76.1,8.66
25.33,84.42,6.48
22.57,87.18,9.21
28.38,74.81,7.83
19.7,84.82,10.29
15.28,79.8,10.45
13.32,80.2,10.66
13.13,80.23,10.8
11.48,79.77,11.07
21.55,86.43,9.96
22.98,75.7,9.98
10.55,76.62,9.81
19.62,75.02,9.79
27.23,95.93,4.05
9.0,76.93,10.78
25.27,72.23,11.1
9.43,76.35,11.2
24.02,78.78,8.19
24.64,79.08,7.86
23.78,84.35,7.01
13.11,79.94,10.2
24.53,79.05,7.92
15.23,77.73,8.13
22.22,70.75,13.84
14.47,78.45,8.3
26.83,92.75,4.27
24.87,87.1,6.57
21.65,74.7,10.78
22.55,86.45,8.71
33.58,75.08,1.84
33.65,75.38,1.78
25.17,85.07,6.41
16.2,77.35,8.09
21.88,83.38,7.39
21.23,81.65,7.59
23.32,77.83,8.55
24.0,76.72,8.93
22.3,70.78,13.89
21.1,81.03,7.74
18.77,79.43,7.83
23.32,85.32,7.58
23.32,75.05,10.6
16.98,73.33,11.95
26.98,84.85,6.11
16.55,79.55,9.13
24.53,81.3,7.44
28.83,76.58,6.97
29.85,77.88,5.82
23.52,91.48,8.45
23.15,87.32,8.69
19.85,84.48,9.45
22.37,87.78,10.38
17.68,78.97,8.24
20.6,85.07,8.93
18.98,75.5,9.35
20.4,76.15,9.33
21.43,76.7,8.78
27.0,79.88,6.95
9.67,78.85,11.15
28.07,94.13,3.78
26.7,79.85,7.08
33.8,74.27,1.9
21.93,75.13,10.25
21.62,75.98,9.38
20.32,77.02,8.82
30.32,80.28,3.52
19.22,83.67,9.25
15.95,75.3,9.0
21.62,83.72,7.53
24.57,87.25,6.82
27.17,84.32,6.21
22.0,88.21,10.86
26.33,86.15,5.94
26.83,79.24,7.18
17.88,78.02,8.34
9.38,76.82,10.29
24.68,84.52,6.62
23.62,87.13,7.91
26.65,90.4,4.94
20.58,84.37,8.61
12.93,79.33,9.11
23.6,71.57,13.16
34.06,74.6,1.87
18.82,84.53,10.99
14.42,75.5,9.01
28.77,74.58,7.66
26.05,87.7,5.72
22.35,73.35,13.45
28.98,75.68,7.2
25.37,75.64,9.12
13.11,80.12,10.6
27.18,82.28,6.63
14.62,75.62,8.89
29.77,73.75,7.23
30.42,77.94,4.43
18.79,72.93,12.91
25.32,90.43,5.87
30.47,79.68,3.2
12.97,78.28,8.21
26.34,78.95,7.42
21.78,85.13,8.29
29.72,77.27,6.14
25.05,74.47,10.21
27.78,79.45,6.72
22.77,88.77,9.21
26.42,92.73,4.45
21.62,87.02,10.84
27.03,95.28,3.91
16.4,74.0,10.24
30.73,76.06,5.79
27.61,79.58,6.76
24.0,76.72,8.92
25.02,72.53,11.13
21.72,78.83,8.46
30.71,76.01,5.82
29.95,77.19,6.0
28.23,75.29,7.74
21.73,69.49,15.22
28.35,73.96,8.16
10.97,79.82,11.1
24.09,78.02,8.3
25.23,87.07,6.3
23.85,78.75,8.33
21.75,88.05,10.9
11.65,78.17,8.3
21.47,83.97,7.68
20.85,88.25,10.75
16.85,74.6,9.62
17.7,74.02,10.44
24.57,80.83,7.54
25.98,76.37,8.48
22.08,79.55,8.65
27.88,79.9,6.52
23.43,76.32,9.34
25.67,76.68,8.42
25.57,91.88,6.2
31.1,77.17,2.88
13.93,75.63,8.93
14.07,74.53,10.96
25.33,77.65,8.23
24.42,81.87,7.28
27.62,75.13,8.19
24.82,92.8,5.48
24.92,92.98,5.23
18.85,79.97,7.79
17.67,75.9,8.75
23.65,87.7,8.04
29.92,73.88,7.07
34.08,74.83,1.87
26.25,82.0,6.92
31.53,76.9,3.67
26.13,86.58,5.92
21.2,72.83,14.07
23.88,87.53,7.68
22.85,88.57,9.14
23.87,73.57,11.8
20.32,83.93,8.66
30.53,76.91,5.59
24.95,94.03,4.87
26.55,85.87,5.95
27.63,77.48,7.36
22.29,88.14,10.73
27.8,78.85,6.85
25.25,87.65,6.21
27.77,95.6,4.22
25.3,84.08,6.56
22.37,92.83,7.56
21.62,72.9,14.28
33.83,74.11,2.03
25.97,75.74,8.81
18.28,76.88,8.71
27.62,91.72,5.39
33.7,74.09,2.2
21.78,80.83,8.23
32.99,75.0,3.05
25.85,85.78,6.15
23.02,68.98,16.04
20.95,79.97,7.88
30.19,77.0,5.87
17.43,75.2,9.17
21.03,76.67,8.71
22.96,88.09,9.29
15.17,78.3,8.31
21.95,79.3,8.7
22.3,71.2,13.12
34.04,74.8,1.9
21.58,83.82,7.57
20.05,85.08,9.88
28.5,79.1,6.42
22.37,70.62,14.35
26.0,72.48,10.39
33.29,74.12,2.88
23.63,84.37,7.23
32.87,74.68,4.78
25.27,85.8,6.35
27.0,79.18,7.13
9.85,78.75,10.71
25.18,80.3,7.47
24.52,84.98,6.65
20.4,76.22,9.26
30.67,76.77,5.55
24.89,78.35,8.01
24.77,78.37,8.07
28.02,75.64,7.71
24.58,80.83,7.53
13.43,79.98,10.27
9.37,77.93,10.38
21.65,78.78,8.48
9.18,78.45,11.34
23.08,87.82,9.07
11.43,78.37,8.31
23.4,79.67,8.28
24.65,72.6,11.48
24.85,72.23,11.4
25.4,85.98,6.29
20.12,76.47,9.1
19.8,76.87,8.8
27.33,88.63,5.56
26.65,91.92,4.58
10.78,79.13,10.04
26.62,92.78,4.37
22.07,75.4,9.92
8.48,76.95,11.31
8.47,76.95,11.48
24.77,78.83,7.91
13.67,79.38,8.68
10.77,78.72,9.61
13.67,79.58,9.58
12.48,78.57,8.39
13.15,79.53,9.43
20.3,83.3,8.21
9.73,79.03,11.37
26.17,75.75,8.71
13.33,77.08,8.28
8.8,78.15,11.54
8.75,78.18,11.57
24.58,73.7,11.15
24.62,73.88,10.97
23.18,75.78,9.86
22.5,87.95,10.31
23.53,80.88,7.84
31.47,76.27,4.96
11.4,76.73,7.99
22.57,72.93,14.17
25.3,83.02,6.81
25.45,82.87,6.83
10.37,79.85,11.24
12.92,79.15,8.83
15.87,73.63,11.61
20.9,70.37,14.55
23.53,77.82,8.52
17.68,83.3,11.0
17.72,83.23,11.0
18.05,79.37,8.06
20.67,78.58,8.36
20.4,78.15,8.74
