Latitude,Longitude,PTrain_WSD
17.25,78.59,4.82
9.48,76.75,10.86
16.55,74.68,4.95
18.93,74.32,4.62
28.05,72.48,4.9
20.25,74.45,4.6
15.85,75.12,5.13
13.03,80.27,9.32
16.38,75.37,4.92
17.43,75.53,4.64
26.08,86.48,2.26
27.92,94.38,1.15
23.77,81.22,3.72
8.82,77.8,12.07
27.19,79.27,3.75
26.53,72.97,5.09
24.9,79.19,3.97
9.98,76.27,10.68
25.02,84.82,2.75
22.6,86.43,4.36
25.57,91.72,1.2
25.57,92.07,1.05
23.07,71.08,7.52
17.77,73.83,4.78
15.93,76.58,5.09
25.08,84.38,2.76
23.5,73.5,6.14
28.8,74.94,3.98
26.37,85.12,2.39
24.75,94.37,1.1
25.42,74.55,4.7
25.68,94.63,0.88
12.87,78.77,7.42
11.57,75.77,8.81
11.57,76.15,8.01
26.57,94.67,0.43
13.24,79.94,8.59
20.88,75.15,4.68
21.84,69.38,7.84
26.8,92.6,0.77
20.43,86.6,6.4
28.23,77.45,3.68
29.75,77.23,3.53
25.53,92.47,0.96
33.14,74.33,3.48
34.68,77.38,5.84
14.07,79.6,7.75
30.63,76.89,3.5
24.65,92.63,2.49
15.03,76.08,5.47
11.98,77.45,7.56
24.08,73.23,5.63
26.8,76.8,3.93
27.17,92.18,2.13
12.57,78.7,7.62
27.5,96.25,0.62
28.38,95.8,1.91
34.51,74.26,3.37
17.87,78.2,4.67
25.32,83.85,2.82
30.19,76.99,3.51
20.76,70.67,7.2
24.2,93.6,1.35
19.68,77.57,4.56
26.38,93.48,0.68
29.2,76.77,3.62
22.8,69.72,8.37
22.65,88.09,5.42
10.92,79.75,10.9
22.03,74.7,5.28
11.72,76.43,7.82
9.83,76.75,10.21
26.7,89.28,1.38
22.1,85.88,3.83
29.92,77.17,3.52
26.12,92.33,1.1
26.28,75.38,4.33
13.73,75.33,6.33
19.33,74.35,4.64
27.7,76.85,3.79
10.77,79.85,11.2
27.17,73.67,4.66
21.1,79.05,4.36
30.55,77.3,3.39
29.62,78.38,3.53
17.0,79.25,5.21
23.25,68.85,8.5
7.98,93.53,19.68
19.08,77.33,4.53
21.33,74.25,5.38
15.47,78.48,5.76
28.0,76.08,3.85
16.43,81.7,7.47
22.95,79.18,4.29
14.45,79.98,8.02
28.57,77.12,3.64
28.58,77.2,3.65
23.0,70.22,8.37
16.92,81.67,6.68
24.47,74.9,4.68
18.67,78.1,4.49
27.23,94.12,0.54
25.07,79.45,3.96
22.33,88.2,5.89
24.66,78.81,3.98
25.32,85.03,2.67
14.18,77.37,6.05
9.55,78.7,11.78
24.65,79.01,4.03
27.02,94.17,0.6
17.53,77.28,4.78
27.0,79.1,3.76
27.2,73.73,4.63
24.09,78.41,4.05
26.2,79.45,3.85
22.75,72.57,7.35
30.36,77.98,3.39
26.61,79.78,3.85
28.96,76.88,3.64
30.25,78.12,3.4
21.45,73.72,6.0
26.42,91.43,1.38
23.83,76.23,4.32
25.31,75.62,4.48
32.99,74.5,3.48
26.97,95.05,0.53
19.72,74.15,4.61
28.82,75.5,3.87
23.3,69.72,7.87
26.63,91.73,1.18
33.59,74.24,3.4
34.12,74.68,3.58
30.48,77.13,3.49
32.94,74.38,3.58
13.17,79.22,7.56
26.35,79.14,3.82
24.77,85.43,2.77
25.32,73.53,5.15
34.01,74.55,3.65
23.77,77.77,4.06
25.42,83.43,2.89
22.17,75.58,4.75
25.28,71.23,6.47
34.22,74.69,3.61
27.24,79.43,3.76
25.38,84.2,2.74
17.74,78.15,4.67
25.07,85.03,2.69
23.85,86.03,2.93
20.35,74.82,4.61
13.9,79.9,8.23
24.6,79.25,4.02
26.83,94.3,0.59
13.51,77.0,6.56
20.38,75.33,4.39
10.23,78.55,10.38
24.07,78.16,4.03
21.62,74.8,4.91
17.85,77.87,4.7
17.65,74.2,4.74
26.97,79.21,3.77
27.23,79.76,3.8
23.52,73.07,6.31
27.97,93.85,0.32
22.02,87.28,5.53
11.28,76.25,8.95
17.25,80.43,5.64
19.37,84.47,6.11
27.52,75.53,4.01
24.02,78.8,4.12
8.93,76.53,11.86
22.03,71.72,7.03
19.1,78.35,4.42
23.78,86.72,3.46
23.63,86.82,3.8
27.45,92.63,1.81
30.23,76.62,3.54
26.32,79.0,3.81
25.68,91.63,1.07
19.23,82.55,4.43
24.75,93.43,1.49
20.28,85.1,5.26
28.93,95.02,1.23
27.43,92.13,2.3
21.88,87.77,6.01
17.53,78.77,4.73
22.48,69.12,8.24
15.57,80.05,7.49
25.98,79.5,3.88
18.17,76.05,4.66
20.13,73.92,4.75
14.47,76.93,5.78
24.42,82.98,3.07
24.52,73.37,5.21
27.76,79.11,3.7
22.31,69.02,8.05
12.32,79.72,9.35
12.72,79.2,8.06
12.84,79.95,8.98
30.09,73.9,3.97
26.7,92.33,0.96
26.82,91.87,0.91
22.47,78.43,5.16
34.03,75.33,4.28
10.77,76.65,9.27
8.73,77.75,12.08
9.27,78.3,12.17
23.62,86.78,3.64
15.48,73.82,6.49
24.72,80.17,4.15
29.03,79.47,3.65
20.3,86.68,6.56
11.5,79.77,10.47
19.27,76.83,4.45
28.1,95.38,0.55
30.33,76.47,3.55
25.6,85.1,2.57
22.77,81.9,3.67
27.13,72.37,5.16
20.48,84.27,4.2
28.33,75.58,3.89
11.92,79.83,10.11
21.65,69.67,7.64
11.67,92.72,14.19
9.0,76.92,11.61
22.23,76.4,4.31
18.53,73.85,4.84
18.5,73.9,4.78
19.8,85.82,6.69
25.77,87.47,2.29
23.33,86.42,3.39
19.92,77.58,4.46
25.4,72.98,5.49
8.23,77.33,12.86
26.75,79.02,3.78
34.0,74.36,4.82
25.05,84.92,2.73
20.75,75.67,4.44
26.46,79.31,4.15
34.17,74.53,3.38
30.05,74.85,3.79
13.24,80.26,9.08
10.92,79.35,10.29
24.65,92.9,2.31
13.15,80.07,8.85
22.07,80.75,4.11
17.82,74.12,4.65
25.43,91.37,1.23
12.92,79.58,8.33
19.98,84.88,5.6
22.55,88.49,5.37
19.8,78.6,4.33
30.65,79.57,5.08
26.73,91.92,1.07
22.3,76.77,4.25
16.82,74.12,4.86
22.25,84.8,3.72
23.83,73.4,5.68
11.05,75.87,9.53
12.22,78.07,7.52
32.97,74.95,3.57
10.38,76.82,9.34
8.78,76.7,12.06
18.77,84.08,6.44
19.6,76.22,4.37
21.8,86.73,5.61
22.21,88.17,6.09
24.63,73.38,5.09
22.71,88.0,5.34
25.38,86.7,2.59
24.67,79.01,4.02
24.68,79.12,4.0
28.32,76.78,3.71
26.58,90.22,1.47
9.27,76.78,11.22
24.87,78.86,3.95
24.14,78.75,4.1
24.55,79.23,4.02
25.06,78.99,3.93
24.25,78.31,4.01
27.72,79.02,3.7
22.4,88.85,5.53
27.77,79.37,3.72
23.67,85.28,2.89
33.2,74.19,3.37
22.38,85.42,3.67
14.88,79.02,6.55
17.08,82.13,7.07
15.8,79.77,6.85
26.95,79.66,3.81
12.98,79.98,8.9
12.25,75.3,8.11
10.98,76.23,9.29
8.97,76.62,11.85
23.9,92.92,1.61
27.0,79.23,3.77
25.67,94.5,1.74
25.1,93.43,0.98
26.27,92.58,1.2
26.42,79.05,3.81
24.72,75.58,4.42
24.63,85.8,2.72
23.5,68.5,8.97
27.55,73.67,4.55
25.75,93.97,0.82
25.45,86.02,2.57
12.34,76.1,7.24
25.33,84.42,2.71
22.57,87.18,4.88
28.38,74.81,4.07
19.7,84.82,6.08
15.28,79.8,7.39
13.32,80.2,8.91
13.13,80.23,9.14
11.48,79.77,10.49
21.55,86.43,5.41
22.98,75.7,4.42
10.55,76.62,9.5
19.62,75.02,4.49
27.23,95.93,0.54
9.0,76.93,11.57
25.27,72.23,5.97
9.43,76.35,11.24
24.02,78.78,4.12
24.64,79.08,3.99
23.78,84.35,2.9
13.11,79.94,8.7
24.53,79.05,4.02
15.23,77.73,5.52
22.22,70.75,6.84
14.47,78.45,6.23
26.83,92.75,0.73
24.87,87.1,2.83
21.65,74.7,5.09
22.55,86.45,4.38
33.58,75.08,3.79
33.65,75.38,4.11
25.17,85.07,2.67
16.2,77.35,5.03
21.88,83.38,3.55
21.23,81.65,3.74
23.32,77.83,4.11
24.0,76.72,4.17
22.3,70.78,6.88
21.1,81.03,3.85
18.77,79.43,4.36
23.32,85.32,2.85
23.32,75.05,4.73
16.98,73.33,6.21
26.98,84.85,2.33
16.55,79.55,5.88
24.53,81.3,3.68
28.83,76.58,3.68
29.85,77.88,3.51
23.52,91.48,4.42
23.15,87.32,4.46
19.85,84.48,5.0
22.37,87.78,5.73
17.68,78.97,4.68
20.6,85.07,4.4
18.98,75.5,4.45
20.4,76.15,4.38
21.43,76.7,4.24
27.0,79.88,3.83
9.67,78.85,11.84
28.07,94.13,0.43
26.7,79.85,3.86
33.8,74.27,3.4
21.93,75.13,4.88
21.62,75.98,4.35
20.32,77.02,4.42
30.32,80.28,6.01
19.22,83.67,5.3
15.95,75.3,5.08
21.62,83.72,3.73
24.57,87.25,2.76
27.17,84.32,2.44
22.0,88.21,6.12
26.33,86.15,2.22
26.83,79.24,3.78
17.88,78.02,4.66
9.38,76.82,10.9
24.68,84.52,2.83
23.62,87.13,3.82
26.65,90.4,1.37
20.58,84.37,4.42
12.93,79.33,7.96
23.6,71.57,7.06
34.06,74.6,3.58
18.82,84.53,6.8
14.42,75.5,5.86
28.77,74.58,4.06
26.05,87.7,2.09
22.35,73.35,6.16
28.98,75.68,3.81
25.37,75.64,4.47
13.11,80.12,9.01
27.18,82.28,3.12
14.62,75.62,5.72
29.77,73.75,4.06
30.42,77.94,3.38
18.79,72.93,6.49
25.32,90.43,2.37
30.47,79.68,5.55
12.97,78.28,7.15
26.34,78.95,3.81
21.78,85.13,3.35
29.72,77.27,3.53
25.05,74.47,4.78
27.78,79.45,3.73
22.77,88.77,4.99
26.42,92.73,1.07
21.62,87.02,6.13
27.03,95.28,0.43
16.4,74.0,5.12
30.73,76.06,3.57
27.61,79.58,3.75
24.0,76.72,4.17
25.02,72.53,5.75
21.72,78.83,4.55
30.71,76.01,3.57
29.95,77.19,3.52
28.23,75.29,3.98
21.73,69.49,7.75
28.35,73.96,4.32
10.97,79.82,10.96
24.09,78.02,4.01
25.23,87.07,2.65
23.85,78.75,4.21
21.75,88.05,6.2
11.65,78.17,8.09
21.47,83.97,3.9
20.85,88.25,6.38
16.85,74.6,4.87
17.7,74.02,4.78
24.57,80.83,3.86
25.98,76.37,4.13
22.08,79.55,4.66
27.88,79.9,3.78
23.43,76.32,4.27
25.67,76.68,4.11
25.57,91.88,1.16
31.1,77.17,4.18
13.93,75.63,6.15
14.07,74.53,7.1
25.33,77.65,3.95
24.42,81.87,3.4
27.62,75.13,4.09
24.82,92.8,2.21
24.92,92.98,1.89
18.85,79.97,4.38
17.67,75.9,4.6
23.65,87.7,3.97
29.92,73.88,4.0
34.08,74.83,3.61
26.25,82.0,3.25
31.53,76.9,3.34
26.13,86.58,2.23
21.2,72.83,7.16
23.88,87.53,3.67
22.85,88.57,4.92
23.87,73.57,5.65
20.32,83.93,3.96
30.53,76.91,3.49
24.95,94.03,0.96
26.55,85.87,2.21
27.63,77.48,3.74
22.29,88.14,5.98
27.8,78.85,3.68
25.25,87.65,2.62
27.77,95.6,0.58
25.3,84.08,2.77
22.37,92.83,3.55
21.62,72.9,7.32
33.83,74.11,3.29
25.97,75.74,4.3
18.28,76.88,4.74
27.62,91.72,1.98
33.7,74.09,3.24
21.78,80.83,4.09
32.99,75.0,3.52
25.85,85.78,2.45
23.02,68.98,8.46
20.95,79.97,4.05
30.19,77.0,3.51
17.43,75.2,4.66
21.03,76.67,4.25
22.96,88.09,4.95
15.17,78.3,5.81
21.95,79.3,4.71
22.3,71.2,6.28
34.04,74.8,3.58
21.58,83.82,3.76
20.05,85.08,5.6
28.5,79.1,3.65
22.37,70.62,7.28
26.0,72.48,5.6
33.29,74.12,3.31
23.63,84.37,2.85
32.87,74.68,3.7
25.27,85.8,2.66
27.0,79.18,3.76
9.85,78.75,11.37
25.18,80.3,4.04
24.52,84.98,2.81
20.4,76.22,4.37
30.67,76.77,3.5
24.89,78.35,3.93
24.77,78.37,3.96
28.02,75.64,3.91
24.58,80.83,3.86
13.43,79.98,8.52
9.37,77.93,11.31
21.65,78.78,4.56
9.18,78.45,12.28
23.08,87.82,4.75
11.43,78.37,8.42
23.4,79.67,4.61
24.65,72.6,5.78
24.85,72.23,5.86
25.4,85.98,2.63
20.12,76.47,4.44
19.8,76.87,4.45
27.33,88.63,1.68
26.65,91.92,1.1
10.78,79.13,10.24
26.62,92.78,0.94
22.07,75.4,4.81
8.48,76.95,12.42
8.47,76.95,12.51
24.77,78.83,3.97
13.67,79.38,6.99
10.77,78.72,9.84
13.67,79.58,7.8
12.48,78.57,7.63
13.15,79.53,8.07
20.3,83.3,4.36
9.73,79.03,11.99
26.17,75.75,4.28
13.33,77.08,6.71
8.8,78.15,12.66
8.75,78.18,12.74
24.58,73.7,5.02
24.62,73.88,5.02
23.18,75.78,4.42
22.5,87.95,5.68
23.53,80.88,3.91
31.47,76.27,3.5
11.4,76.73,7.24
22.57,72.93,7.33
25.3,83.02,3.0
25.45,82.87,3.02
10.37,79.85,11.6
12.92,79.15,7.74
15.87,73.63,6.49
20.9,70.37,7.27
23.53,77.82,4.08
17.68,83.3,7.09
17.72,83.23,7.16
18.05,79.37,4.59
20.67,78.58,4.46
20.4,78.15,4.74
