Latitude,Longitude,PTrain_WSD
16.55,74.68,4.77
18.93,74.32,4.87
28.05,72.48,5.0
20.25,74.45,4.85
15.85,75.12,4.72
13.03,80.27,8.74
16.38,75.37,4.58
17.43,75.53,4.49
26.08,86.48,2.49
27.92,94.38,1.69
23.77,81.22,4.46
8.82,77.8,11.09
27.19,79.27,4.2
26.53,72.97,4.79
24.9,79.19,4.51
9.98,76.27,10.13
25.02,84.82,2.98
22.6,86.43,3.52
25.57,91.72,2.12
25.57,92.07,1.68
23.07,71.08,8.27
17.77,73.83,5.14
15.93,76.58,4.84
25.08,84.38,3.17
23.5,73.5,6.09
28.8,74.94,4.54
26.37,85.12,3.17
24.75,94.37,1.8
25.42,74.55,4.43
25.68,94.63,1.86
12.87,78.77,6.39
11.57,75.77,8.37
11.57,76.15,6.35
26.57,94.67,1.69
13.24,79.94,7.86
20.88,75.15,4.61
21.84,69.38,9.71
26.8,92.6,1.44
20.43,86.6,6.03
28.23,77.45,4.27
29.75,77.23,3.83
25.53,92.47,1.43
33.14,74.33,3.59
34.68,77.38,5.06
14.07,79.6,7.12
30.63,76.89,3.6
24.65,92.63,1.49
15.03,76.08,4.85
11.98,77.45,6.37
24.08,73.23,5.52
26.8,76.8,4.35
27.17,92.18,3.09
12.57,78.7,6.37
27.5,96.25,2.75
28.38,95.8,1.39
34.51,74.26,2.57
17.87,78.2,4.69
25.32,83.85,3.51
30.19,76.99,3.74
20.76,70.67,8.93
24.2,93.6,1.79
19.68,77.57,5.18
26.38,93.48,1.37
29.2,76.77,4.14
22.8,69.72,10.08
22.65,88.09,4.61
10.92,79.75,10.01
22.03,74.7,5.17
11.72,76.43,5.94
9.83,76.75,9.08
26.7,89.28,1.77
22.1,85.88,3.37
29.92,77.17,3.8
26.12,92.33,1.14
26.28,75.38,4.31
13.73,75.33,5.56
19.33,74.35,4.9
27.7,76.85,4.29
10.77,79.85,10.32
27.17,73.67,4.62
21.1,79.05,5.18
30.55,77.3,1.79
29.62,78.38,3.44
17.0,79.25,4.75
23.25,68.85,10.05
7.98,93.53,17.73
19.08,77.33,5.07
21.33,74.25,5.55
15.47,78.48,5.19
28.0,76.08,4.25
16.43,81.7,7.26
22.95,79.18,4.98
14.45,79.98,7.59
28.57,77.12,4.16
28.58,77.2,4.18
23.0,70.22,9.98
16.92,81.67,6.24
24.47,74.9,4.48
18.67,78.1,4.86
27.23,94.12,2.21
25.07,79.45,4.54
22.33,88.2,5.29
24.66,78.81,4.52
25.32,85.03,2.93
14.18,77.37,5.56
9.55,78.7,10.8
24.65,79.01,4.5
27.02,94.17,2.17
17.53,77.28,5.03
27.0,79.1,4.3
27.2,73.73,4.61
24.09,78.41,4.54
26.2,79.45,4.45
22.75,72.57,8.11
30.36,77.98,2.38
26.61,79.78,4.28
28.96,76.88,4.22
30.25,78.12,2.42
21.45,73.72,6.53
26.42,91.43,1.45
23.83,76.23,4.22
25.31,75.62,4.28
32.99,74.5,3.52
26.97,95.05,2.47
19.72,74.15,4.97
28.82,75.5,4.47
23.3,69.72,9.04
26.63,91.73,1.49
33.59,74.24,2.14
34.12,74.68,2.44
30.48,77.13,3.56
32.94,74.38,4.03
13.17,79.22,6.58
26.35,79.14,4.47
24.77,85.43,2.62
25.32,73.53,4.75
34.01,74.55,2.23
23.77,77.77,4.43
25.42,83.43,3.74
22.17,75.58,4.5
25.28,71.23,5.87
34.22,74.69,2.53
27.24,79.43,4.15
25.38,84.2,3.35
17.74,78.15,4.66
25.07,85.03,2.89
23.85,86.03,2.43
20.35,74.82,4.68
13.9,79.9,7.66
24.6,79.25,4.58
26.83,94.3,2.07
13.51,77.0,5.52
20.38,75.33,4.49
10.23,78.55,9.24
24.07,78.16,4.49
21.62,74.8,4.92
17.85,77.87,4.83
17.65,74.2,4.87
26.97,79.21,4.3
27.23,79.76,4.09
23.52,73.07,6.37
27.97,93.85,1.64
22.02,87.28,4.85
11.28,76.25,8.31
17.25,80.43,5.13
19.37,84.47,5.76
27.52,75.53,4.17
24.02,78.8,4.63
8.93,76.53,11.2
22.03,71.72,8.06
19.1,78.35,4.89
23.78,86.72,2.58
23.63,86.82,2.8
27.45,92.63,2.53
30.23,76.62,3.9
26.32,79.0,4.47
25.68,91.63,1.65
19.23,82.55,4.02
24.75,93.43,1.18
20.28,85.1,4.76
28.93,95.02,1.1
27.43,92.13,3.06
21.88,87.77,5.5
17.53,78.77,4.46
22.48,69.12,10.09
15.57,80.05,7.27
25.98,79.5,4.47
18.17,76.05,4.67
20.13,73.92,5.27
14.47,76.93,5.21
24.42,82.98,3.71
24.52,73.37,5.1
27.76,79.11,4.09
22.31,69.02,9.84
12.32,79.72,8.54
12.72,79.2,7.07
12.84,79.95,8.22
30.09,73.9,4.71
26.7,92.33,1.46
26.82,91.87,1.42
22.47,78.43,5.6
34.03,75.33,2.66
10.77,76.65,8.42
8.73,77.75,11.08
9.27,78.3,11.31
23.62,86.78,2.72
15.48,73.82,7.17
24.72,80.17,4.42
29.03,79.47,3.32
20.3,86.68,6.26
11.5,79.77,9.7
19.27,76.83,4.78
28.1,95.38,2.95
30.33,76.47,3.91
25.6,85.1,2.94
22.77,81.9,4.23
27.13,72.37,4.92
20.48,84.27,3.8
28.33,75.58,4.3
11.92,79.83,9.4
21.65,69.67,9.41
11.67,92.72,12.37
9.0,76.92,10.76
22.23,76.4,4.28
18.53,73.85,5.31
18.5,73.9,5.21
19.8,85.82,6.45
25.77,87.47,2.14
23.33,86.42,2.68
19.92,77.58,5.09
25.4,72.98,4.95
8.23,77.33,12.02
26.75,79.02,4.41
34.0,74.36,2.7
25.05,84.92,2.95
20.75,75.67,4.39
26.46,79.31,3.32
34.17,74.53,2.28
30.05,74.85,4.47
13.24,80.26,8.5
10.92,79.35,9.29
24.65,92.9,1.44
13.15,80.07,8.17
22.07,80.75,4.78
17.82,74.12,4.8
25.43,91.37,2.08
12.92,79.58,7.45
19.98,84.88,5.14
22.55,88.49,4.52
19.8,78.6,5.01
30.65,79.57,1.17
26.73,91.92,1.51
22.3,76.77,4.31
16.82,74.12,4.86
22.25,84.8,3.15
23.83,73.4,5.66
11.05,75.87,9.16
12.22,78.07,6.37
32.97,74.95,2.91
10.38,76.82,7.79
8.78,76.7,11.34
18.77,84.08,6.1
19.6,76.22,4.49
21.8,86.73,4.99
22.21,88.17,5.59
24.63,73.38,5.03
22.71,88.0,4.5
25.38,86.7,2.28
24.67,79.01,4.5
24.68,79.12,4.55
28.32,76.78,4.25
26.58,90.22,1.64
9.27,76.78,10.41
24.87,78.86,4.49
24.14,78.75,4.59
24.55,79.23,4.59
25.06,78.99,4.5
24.25,78.31,4.5
27.72,79.02,4.13
22.4,88.85,4.74
27.77,79.37,4.04
23.67,85.28,2.58
33.2,74.19,3.07
22.38,85.42,3.1
14.88,79.02,5.9
17.08,82.13,6.84
15.8,79.77,6.47
26.95,79.66,4.2
12.98,79.98,8.18
12.25,75.3,7.81
10.98,76.23,8.63
8.97,76.62,11.18
23.9,92.92,1.71
27.0,79.23,4.28
25.67,94.5,2.88
25.1,93.43,1.18
26.27,92.58,1.39
26.42,79.05,4.46
24.72,75.58,4.27
24.63,85.8,2.4
23.5,68.5,10.75
27.55,73.67,4.62
25.75,93.97,1.63
25.45,86.02,2.51
12.34,76.1,5.64
25.33,84.42,3.23
22.57,87.18,4.0
28.38,74.81,4.47
19.7,84.82,5.69
15.28,79.8,7.07
13.32,80.2,8.31
13.13,80.23,8.54
11.48,79.77,9.72
21.55,86.43,4.85
22.98,75.7,4.38
10.55,76.62,8.59
19.62,75.02,4.53
27.23,95.93,2.63
9.0,76.93,10.69
25.27,72.23,5.33
9.43,76.35,10.62
24.02,78.78,4.62
24.64,79.08,4.56
23.78,84.35,2.89
13.11,79.94,7.96
24.53,79.05,4.56
15.23,77.73,5.0
22.22,70.75,7.83
14.47,78.45,5.57
26.83,92.75,1.48
24.87,87.1,2.15
21.65,74.7,5.08
22.55,86.45,3.57
33.58,75.08,2.02
33.65,75.38,2.14
25.17,85.07,2.91
16.2,77.35,4.91
21.88,83.38,3.39
21.23,81.65,4.05
23.32,77.83,4.52
24.0,76.72,4.22
22.3,70.78,7.87
21.1,81.03,4.27
18.77,79.43,4.4
23.32,85.32,2.68
23.32,75.05,4.64
16.98,73.33,7.23
26.98,84.85,3.44
16.55,79.55,5.4
24.53,81.3,4.41
28.83,76.58,4.25
29.85,77.88,3.54
23.52,91.48,3.21
23.15,87.32,3.45
19.85,84.48,4.63
22.37,87.78,5.07
17.68,78.97,4.43
20.6,85.07,3.99
18.98,75.5,4.45
20.4,76.15,4.54
21.43,76.7,4.4
27.0,79.88,4.12
9.67,78.85,10.91
28.07,94.13,1.57
26.7,79.85,4.23
33.8,74.27,1.95
21.93,75.13,4.72
21.62,75.98,4.33
20.32,77.02,4.82
30.32,80.28,2.25
19.22,83.67,4.8
15.95,75.3,4.67
21.62,83.72,3.38
24.57,87.25,2.07
27.17,84.32,3.67
22.0,88.21,5.64
26.33,86.15,2.7
26.83,79.24,4.33
17.88,78.02,4.74
9.38,76.82,9.9
24.68,84.52,2.99
23.62,87.13,2.82
26.65,90.4,1.6
20.58,84.37,3.9
12.93,79.33,7.01
23.6,71.57,7.09
34.06,74.6,2.35
18.82,84.53,6.62
14.42,75.5,5.17
28.77,74.58,4.57
26.05,87.7,2.16
22.35,73.35,7.22
28.98,75.68,4.44
25.37,75.64,4.28
13.11,80.12,8.36
27.18,82.28,4.13
14.62,75.62,5.0
29.77,73.75,4.79
30.42,77.94,1.97
18.79,72.93,7.8
25.32,90.43,1.51
30.47,79.68,1.73
12.97,78.28,5.71
26.34,78.95,4.45
21.78,85.13,3.17
29.72,77.27,3.84
25.05,74.47,4.51
27.78,79.45,4.0
22.77,88.77,4.01
26.42,92.73,1.45
21.62,87.02,5.7
27.03,95.28,2.01
16.4,74.0,5.23
30.73,76.06,3.96
27.61,79.58,4.02
24.0,76.72,4.22
25.02,72.53,5.23
21.72,78.83,5.35
30.71,76.01,3.97
29.95,77.19,3.79
28.23,75.29,4.36
21.73,69.49,9.6
28.35,73.96,4.71
10.97,79.82,10.11
24.09,78.02,4.46
25.23,87.07,2.17
23.85,78.75,4.68
21.75,88.05,5.76
11.65,78.17,7.03
21.47,83.97,3.43
20.85,88.25,5.94
16.85,74.6,4.76
17.7,74.02,5.02
24.57,80.83,4.46
25.98,76.37,4.28
22.08,79.55,5.3
27.88,79.9,3.77
23.43,76.32,4.24
25.67,76.68,4.29
25.57,91.88,2.03
31.1,77.17,1.03
13.93,75.63,5.33
14.07,74.53,7.39
25.33,77.65,4.27
24.42,81.87,4.21
27.62,75.13,4.26
24.82,92.8,1.38
24.92,92.98,1.26
18.85,79.97,4.32
17.67,75.9,4.53
23.65,87.7,2.89
29.92,73.88,4.72
34.08,74.83,2.38
26.25,82.0,4.28
31.53,76.9,1.86
26.13,86.58,2.49
21.2,72.83,8.5
23.88,87.53,2.62
22.85,88.57,3.92
23.87,73.57,5.54
20.32,83.93,3.67
30.53,76.91,3.59
24.95,94.03,1.43
26.55,85.87,2.91
27.63,77.48,4.36
22.29,88.14,5.42
27.8,78.85,4.09
25.25,87.65,2.07
27.77,95.6,3.03
25.3,84.08,3.38
22.37,92.83,2.81
21.62,72.9,8.64
33.83,74.11,2.06
25.97,75.74,4.28
18.28,76.88,5.06
27.62,91.72,2.62
33.7,74.09,2.09
21.78,80.83,4.71
32.99,75.0,2.49
25.85,85.78,2.72
23.02,68.98,10.25
20.95,79.97,4.72
30.19,77.0,3.74
17.43,75.2,4.5
21.03,76.67,4.43
22.96,88.09,3.98
15.17,78.3,5.25
21.95,79.3,5.36
22.3,71.2,6.98
34.04,74.8,2.36
21.58,83.82,3.38
20.05,85.08,5.16
28.5,79.1,3.82
22.37,70.62,8.43
26.0,72.48,5.04
33.29,74.12,2.49
23.63,84.37,2.93
32.87,74.68,4.35
25.27,85.8,2.57
27.0,79.18,4.29
9.85,78.75,10.37
25.18,80.3,4.54
24.52,84.98,2.75
20.4,76.22,4.55
30.67,76.77,3.63
24.89,78.35,4.43
24.77,78.37,4.43
28.02,75.64,4.19
24.58,80.83,4.47
13.43,79.98,7.85
9.37,77.93,10.29
21.65,78.78,5.36
9.18,78.45,11.37
23.08,87.82,3.76
11.43,78.37,6.78
23.4,79.67,4.9
24.65,72.6,5.39
24.85,72.23,5.39
25.4,85.98,2.55
20.12,76.47,4.7
19.8,76.87,4.81
27.33,88.63,2.2
26.65,91.92,1.47
10.78,79.13,9.19
26.62,92.78,1.51
22.07,75.4,4.58
8.48,76.95,11.56
8.47,76.95,11.75
24.77,78.83,4.49
13.67,79.38,5.44
10.77,78.72,8.77
13.67,79.58,7.04
12.48,78.57,6.47
13.15,79.53,7.2
20.3,83.3,3.85
9.73,79.03,11.1
26.17,75.75,4.3
13.33,77.08,5.62
8.8,78.15,11.79
8.75,78.18,11.87
24.58,73.7,4.93
24.62,73.88,4.84
23.18,75.78,4.34
22.5,87.95,4.98
23.53,80.88,4.58
31.47,76.27,3.43
11.4,76.73,3.43
22.57,72.93,8.27
25.3,83.02,3.9
25.45,82.87,3.98
10.37,79.85,10.67
12.92,79.15,6.75
15.87,73.63,7.29
20.9,70.37,9.04
23.53,77.82,4.48
17.68,83.3,6.94
17.72,83.23,6.97
18.05,79.37,4.38
20.67,78.58,5.31
20.4,78.15,5.55
