Latitude,Longitude,PTrain_WSD
26.42,87.43,5.15
13.32,77.14,6.95
24.37,87.42,5.82
23.8,86.28,5.87
12.42,92.93,11.02
26.75,80.88,6.05
30.93,75.87,4.39
30.9,75.8,4.42
25.75,93.18,4.64
34.03,74.68,1.65
25.55,76.22,6.53
34.42,74.23,1.59
30.38,77.81,3.79
24.5,87.13,5.64
24.58,78.88,6.48
21.7,84.67,6.02
23.27,92.47,6.69
25.2,93.3,4.84
13.7,75.67,7.58
25.58,93.77,5.99
26.77,84.98,5.61
27.23,94.12,5.08
25.18,86.08,5.37
28.33,73.2,6.54
24.37,87.2,5.8
21.85,87.22,9.55
24.17,88.27,6.17
30.72,76.25,4.45
17.44,78.54,6.49
22.22,70.23,12.37
24.11,78.98,6.63
25.47,92.8,4.63
25.5,93.12,4.7
27.75,95.92,5.73
27.03,79.39,6.01
21.72,71.38,10.83
18.03,75.33,7.06
21.08,83.4,6.13
26.35,75.57,6.51
25.3,93.43,5.41
32.8,79.18,4.02
27.32,95.9,5.32
26.03,90.17,4.98
21.55,71.35,11.16
17.18,78.71,6.58
16.17,76.52,6.68
34.0,74.92,1.68
20.2,83.7,6.75
23.4,69.88,12.61
22.32,87.05,8.31
22.83,85.12,5.92
17.98,76.33,6.84
26.87,79.11,6.12
12.02,77.25,7.08
25.2,94.47,6.57
25.68,92.8,4.64
20.78,77.67,6.76
24.7,79.02,6.46
22.88,69.82,13.73
23.83,87.82,6.67
32.52,74.76,3.62
26.28,94.25,4.8
24.55,92.6,5.58
24.87,86.52,5.36
29.97,77.04,4.77
28.07,75.62,5.96
9.92,78.12,8.82
9.83,78.08,8.94
17.93,73.67,8.39
16.75,78.0,6.54
21.08,71.78,12.67
27.23,79.05,5.97
26.75,92.35,4.7
22.0,80.7,6.58
25.03,88.13,5.39
20.55,74.53,8.15
21.17,81.73,5.92
32.27,77.17,1.59
22.58,80.37,6.68
22.82,69.27,13.92
12.5,76.83,7.09
12.92,74.88,9.94
12.95,74.83,10.21
16.18,81.13,10.21
27.5,77.68,6.05
12.92,92.92,10.87
18.05,78.27,6.47
12.42,75.73,7.32
29.02,77.63,5.29
11.8,77.82,7.22
22.42,87.32,8.53
8.3,73.0,10.73
28.83,78.75,5.19
15.42,73.78,10.55
26.67,84.92,5.59
30.58,78.48,2.28
29.47,79.65,2.88
18.9,72.82,11.75
19.12,72.85,11.74
30.45,78.08,2.49
29.47,77.73,4.96
26.12,85.4,5.43
12.3,76.7,7.19
11.8,76.0,7.97
27.54,79.69,5.77
24.65,84.58,5.4
15.47,79.87,9.65
20.87,84.4,6.88
13.11,80.3,10.3
9.93,78.12,8.8
16.45,77.43,6.52
22.87,87.98,8.62
24.77,77.7,6.42
24.78,78.44,6.41
28.45,76.11,5.83
26.4,89.75,4.84
24.03,78.38,6.52
22.69,88.15,9.04
21.02,73.15,11.63
25.03,87.32,5.4
19.47,82.58,6.56
26.72,92.9,4.76
10.2,76.72,9.39
26.13,85.63,5.4
28.42,73.37,6.39
24.85,83.78,5.62
24.05,78.89,6.58
21.55,74.7,8.24
17.53,78.59,6.5
26.02,79.34,6.33
15.68,75.63,7.08
27.87,79.44,5.65
12.75,79.67,9.0
13.04,80.23,10.18
16.53,75.58,6.96
19.62,74.57,7.88
27.57,79.74,5.73
30.77,79.48,1.99
17.93,78.8,6.46
25.65,75.59,6.62
17.55,73.98,8.31
19.32,74.33,8.2
23.1,80.23,6.71
26.43,92.03,4.79
17.52,75.47,6.97
18.23,73.28,10.96
20.83,78.25,6.92
22.83,85.03,5.88
30.71,76.84,4.14
22.07,88.05,10.2
