Latitude,Longitude,PTrain_WSD
20.83,78.25,6.71
22.83,85.03,3.62
30.71,76.84,5.07
22.07,88.05,6.21
17.25,78.59,6.08
9.48,76.75,11.81
16.55,74.68,7.46
18.93,74.32,7.59
28.05,72.48,7.9
20.25,74.45,7.52
15.85,75.12,7.51
13.03,80.27,8.69
16.38,75.37,7.26
17.43,75.53,6.98
26.08,86.48,4.24
27.92,94.38,1.2
23.77,81.22,5.84
8.82,77.8,12.57
27.19,79.27,6.72
26.53,72.97,7.85
24.9,79.19,6.41
9.98,76.27,12.01
25.02,84.82,4.57
22.6,86.43,4.28
25.57,91.72,1.88
25.57,92.07,1.51
23.07,71.08,10.57
17.77,73.83,7.99
15.93,76.58,6.91
25.08,84.38,4.8
23.5,73.5,8.6
28.8,74.94,6.79
26.37,85.12,5.1
24.75,94.37,1.35
25.42,74.55,7.14
25.68,94.63,1.41
12.87,78.77,7.27
11.57,75.77,10.18
11.57,76.15,9.31
26.57,94.67,1.95
13.24,79.94,7.96
20.88,75.15,6.97
21.84,69.38,11.61
26.8,92.6,2.64
20.43,86.6,5.99
28.23,77.45,6.64
29.75,77.23,5.87
25.53,92.47,1.33
33.14,74.33,3.28
34.68,77.38,6.11
14.07,79.6,7.33
30.63,76.89,5.35
24.65,92.63,2.64
15.03,76.08,7.3
11.98,77.45,8.19
24.08,73.23,8.25
26.8,76.8,6.75
27.17,92.18,2.53
12.57,78.7,7.57
27.5,96.25,3.95
28.38,95.8,1.18
34.51,74.26,-0.57
17.87,78.2,6.4
25.32,83.85,5.29
30.19,76.99,5.65
20.76,70.67,10.68
24.2,93.6,1.49
19.68,77.57,6.85
26.38,93.48,2.24
29.2,76.77,6.29
22.8,69.72,11.99
22.65,88.09,5.5
10.92,79.75,10.37
22.03,74.7,7.52
11.72,76.43,9.11
9.83,76.75,11.0
26.7,89.28,3.17
22.1,85.88,3.87
29.92,77.17,5.81
26.12,92.33,2.23
26.28,75.38,6.87
13.73,75.33,8.23
19.33,74.35,7.54
27.7,76.85,6.55
10.77,79.85,10.67
27.17,73.67,7.3
21.1,79.05,6.51
30.55,77.3,1.37
29.62,78.38,5.61
17.0,79.25,5.54
23.25,68.85,12.2
7.98,93.53,13.33
19.08,77.33,6.74
21.33,74.25,7.77
15.47,78.48,6.08
28.0,76.08,6.35
16.43,81.7,6.89
22.95,79.18,6.54
14.45,79.98,7.6
28.57,77.12,6.35
28.58,77.2,6.43
23.0,70.22,11.87
16.92,81.67,6.01
24.47,74.9,7.14
18.67,78.1,6.33
27.23,94.12,3.54
25.07,79.45,6.58
22.33,88.2,6.06
24.66,78.81,6.4
25.32,85.03,4.6
14.18,77.37,7.42
9.55,78.7,11.78
24.65,79.01,6.23
27.02,94.17,3.47
17.53,77.28,6.8
27.0,79.1,6.81
27.2,73.73,7.27
24.09,78.41,6.39
26.2,79.45,6.89
22.75,72.57,10.12
30.36,77.98,3.26
26.61,79.78,6.85
28.96,76.88,6.46
30.25,78.12,3.41
21.45,73.72,8.53
26.42,91.43,2.98
23.83,76.23,6.72
25.31,75.62,7.01
32.99,74.5,3.32
26.97,95.05,3.6
19.72,74.15,7.72
28.82,75.5,6.72
23.3,69.72,11.33
26.63,91.73,2.99
33.59,74.24,-0.6
34.12,74.68,-0.26
30.48,77.13,5.37
32.94,74.38,4.4
13.17,79.22,7.19
26.35,79.14,6.93
24.77,85.43,4.06
25.32,73.53,7.69
34.01,74.55,-0.64
23.77,77.77,6.49
25.42,83.43,5.59
22.17,75.58,6.93
25.28,71.23,9.21
34.22,74.69,-0.18
27.24,79.43,6.71
25.38,84.2,5.09
17.74,78.15,6.32
25.07,85.03,4.46
23.85,86.03,3.42
20.35,74.82,7.18
13.9,79.9,7.73
24.6,79.25,6.44
26.83,94.3,3.22
13.51,77.0,8.21
20.38,75.33,7.3
10.23,78.55,10.19
24.07,78.16,6.44
21.62,74.8,7.32
17.85,77.87,6.59
17.65,74.2,7.74
26.97,79.21,6.82
27.23,79.76,6.75
23.52,73.07,8.88
27.97,93.85,2.15
22.02,87.28,5.44
11.28,76.25,10.01
17.25,80.43,5.41
19.37,84.47,5.55
27.52,75.53,6.06
24.02,78.8,6.32
8.93,76.53,13.21
22.03,71.72,10.08
19.1,78.35,6.26
23.78,86.72,3.69
23.63,86.82,3.95
27.45,92.63,1.77
30.23,76.62,5.82
26.32,79.0,6.89
25.68,91.63,1.54
19.23,82.55,4.61
24.75,93.43,1.67
20.28,85.1,4.78
28.93,95.02,1.07
27.43,92.13,2.52
21.88,87.77,6.05
17.53,78.77,5.9
22.48,69.12,12.03
15.57,80.05,7.25
25.98,79.5,6.85
18.17,76.05,7.39
20.13,73.92,7.87
14.47,76.93,7.24
24.42,82.98,5.22
24.52,73.37,7.89
27.76,79.11,6.68
22.31,69.02,11.85
12.32,79.72,8.78
12.72,79.2,7.62
12.84,79.95,8.34
30.09,73.9,6.75
26.7,92.33,2.82
26.82,91.87,2.72
22.47,78.43,7.32
34.03,75.33,0.66
10.77,76.65,10.08
8.73,77.75,12.59
9.27,78.3,12.52
23.62,86.78,3.81
15.48,73.82,8.82
24.72,80.17,6.12
29.03,79.47,5.85
20.3,86.68,6.16
11.5,79.77,9.98
19.27,76.83,6.81
28.1,95.38,4.67
30.33,76.47,5.78
25.6,85.1,4.67
22.77,81.9,5.35
27.13,72.37,7.95
20.48,84.27,4.15
28.33,75.58,6.38
11.92,79.83,9.6
21.65,69.67,11.33
11.67,92.72,8.55
9.0,76.92,12.6
22.23,76.4,6.65
18.53,73.85,7.85
18.5,73.9,7.83
19.8,85.82,6.23
25.77,87.47,3.79
23.33,86.42,3.55
19.92,77.58,6.73
25.4,72.98,8.12
8.23,77.33,13.84
26.75,79.02,6.93
34.0,74.36,2.64
25.05,84.92,4.54
20.75,75.67,6.76
26.46,79.31,5.9
34.17,74.53,-0.73
30.05,74.85,6.46
13.24,80.26,8.45
10.92,79.35,9.79
24.65,92.9,2.48
13.15,80.07,8.22
22.07,80.75,5.98
17.82,74.12,7.9
25.43,91.37,1.93
12.92,79.58,7.75
19.98,84.88,5.08
22.55,88.49,5.33
19.8,78.6,6.26
30.65,79.57,1.34
26.73,91.92,2.97
22.3,76.77,6.6
16.82,74.12,7.95
22.25,84.8,3.87
23.83,73.4,8.29
11.05,75.87,10.96
12.22,78.07,7.81
32.97,74.95,2.35
10.38,76.82,10.03
8.78,76.7,13.32
18.77,84.08,5.76
19.6,76.22,6.82
21.8,86.73,5.51
22.21,88.17,6.32
24.63,73.38,7.81
22.71,88.0,5.41
25.38,86.7,3.9
24.67,79.01,6.27
24.68,79.12,6.42
28.32,76.78,6.45
26.58,90.22,3.23
9.27,76.78,12.24
24.87,78.86,6.39
24.14,78.75,6.3
24.55,79.23,6.44
25.06,78.99,6.51
24.25,78.31,6.44
27.72,79.02,6.69
22.4,88.85,5.49
27.77,79.37,6.69
23.67,85.28,3.53
33.2,74.19,1.97
22.38,85.42,3.76
14.88,79.02,6.47
17.08,82.13,6.48
15.8,79.77,6.65
26.95,79.66,6.79
12.98,79.98,8.26
12.25,75.3,9.69
10.98,76.23,10.4
8.97,76.62,13.14
23.9,92.92,1.63
27.0,79.23,6.81
25.67,94.5,2.24
25.1,93.43,1.23
26.27,92.58,2.75
26.42,79.05,6.91
24.72,75.58,6.83
24.63,85.8,3.69
23.5,68.5,12.79
27.55,73.67,7.14
25.75,93.97,1.29
25.45,86.02,4.17
12.34,76.1,8.81
25.33,84.42,4.93
22.57,87.18,4.79
28.38,74.81,6.69
19.7,84.82,5.54
15.28,79.8,7.15
13.32,80.2,8.28
13.13,80.23,8.51
11.48,79.77,10.0
21.55,86.43,5.23
22.98,75.7,6.93
10.55,76.62,10.34
19.62,75.02,7.11
27.23,95.93,3.64
9.0,76.93,12.53
25.27,72.23,8.66
9.43,76.35,12.6
24.02,78.78,6.33
24.64,79.08,6.45
23.78,84.35,3.98
13.11,79.94,8.07
24.53,79.05,6.38
15.23,77.73,6.71
22.22,70.75,10.15
14.47,78.45,6.37
26.83,92.75,2.67
24.87,87.1,3.6
21.65,74.7,7.42
22.55,86.45,4.3
33.58,75.08,-0.47
33.65,75.38,-0.02
25.17,85.07,4.51
16.2,77.35,6.53
21.88,83.38,4.19
21.23,81.65,4.99
23.32,77.83,6.52
24.0,76.72,6.61
22.3,70.78,10.18
21.1,81.03,5.32
18.77,79.43,5.33
23.32,85.32,3.49
23.32,75.05,7.22
16.98,73.33,8.8
26.98,84.85,5.49
16.55,79.55,5.84
24.53,81.3,6.01
28.83,76.58,6.45
29.85,77.88,5.59
23.52,91.48,4.37
23.15,87.32,4.46
19.85,84.48,4.66
22.37,87.78,5.86
17.68,78.97,5.69
20.6,85.07,4.18
18.98,75.5,7.16
20.4,76.15,7.13
21.43,76.7,6.61
27.0,79.88,6.76
9.67,78.85,11.82
28.07,94.13,1.81
26.7,79.85,6.82
33.8,74.27,-1.21
21.93,75.13,7.14
21.62,75.98,6.77
20.32,77.02,6.91
30.32,80.28,4.3
19.22,83.67,4.76
15.95,75.3,7.38
21.62,83.72,4.05
24.57,87.25,3.25
27.17,84.32,5.83
22.0,88.21,6.26
26.33,86.15,4.52
26.83,79.24,6.85
17.88,78.02,6.42
9.38,76.82,11.76
24.68,84.52,4.47
23.62,87.13,3.93
26.65,90.4,3.15
20.58,84.37,4.18
12.93,79.33,7.48
23.6,71.57,9.8
34.06,74.6,-0.44
18.82,84.53,6.21
14.42,75.5,7.77
28.77,74.58,6.82
26.05,87.7,3.81
22.35,73.35,9.14
28.98,75.68,6.68
25.37,75.64,7.01
13.11,80.12,8.37
27.18,82.28,6.59
14.62,75.62,7.67
29.77,73.75,6.96
30.42,77.94,2.29
18.79,72.93,9.26
25.32,90.43,2.98
30.47,79.68,2.94
12.97,78.28,7.97
26.34,78.95,6.85
21.78,85.13,3.82
29.72,77.27,5.91
25.05,74.47,7.24
27.78,79.45,6.67
22.77,88.77,4.87
26.42,92.73,2.79
21.62,87.02,6.16
27.03,95.28,2.41
16.4,74.0,7.98
30.73,76.06,5.73
27.61,79.58,6.69
24.0,76.72,6.61
25.02,72.53,8.4
21.72,78.83,6.74
30.71,76.01,5.74
29.95,77.19,5.8
28.23,75.29,6.51
21.73,69.49,11.5
28.35,73.96,7.18
10.97,79.82,10.44
24.09,78.02,6.49
25.23,87.07,3.73
23.85,78.75,6.3
21.75,88.05,6.26
11.65,78.17,8.08
21.47,83.97,4.02
20.85,88.25,5.98
16.85,74.6,7.48
17.7,74.02,7.84
24.57,80.83,6.11
25.98,76.37,6.8
22.08,79.55,6.56
27.88,79.9,6.52
23.43,76.32,6.7
25.67,76.68,6.81
25.57,91.88,1.79
31.1,77.17,-0.7
13.93,75.63,7.93
14.07,74.53,9.07
25.33,77.65,6.24
24.42,81.87,5.74
27.62,75.13,6.27
24.82,92.8,2.48
24.92,92.98,2.22
18.85,79.97,5.09
17.67,75.9,6.95
23.65,87.7,4.04
29.92,73.88,6.79
34.08,74.83,-0.28
26.25,82.0,6.54
31.53,76.9,1.47
26.13,86.58,4.25
21.2,72.83,10.04
23.88,87.53,3.82
22.85,88.57,4.82
23.87,73.57,8.19
20.32,83.93,4.32
30.53,76.91,5.33
24.95,94.03,1.22
26.55,85.87,4.81
27.63,77.48,6.77
22.29,88.14,6.19
27.8,78.85,6.57
25.25,87.65,3.64
27.77,95.6,4.65
25.3,84.08,5.11
22.37,92.83,2.78
21.62,72.9,10.2
33.83,74.11,-1.11
25.97,75.74,6.89
18.28,76.88,7.15
27.62,91.72,1.88
33.7,74.09,-0.96
21.78,80.83,5.92
32.99,75.0,1.38
25.85,85.78,4.49
23.02,68.98,12.25
20.95,79.97,5.89
30.19,77.0,5.65
17.43,75.2,7.15
21.03,76.67,6.6
22.96,88.09,4.95
15.17,78.3,6.15
21.95,79.3,6.64
22.3,71.2,9.52
34.04,74.8,-0.3
21.58,83.82,4.02
20.05,85.08,5.1
28.5,79.1,6.42
22.37,70.62,10.6
26.0,72.48,8.39
33.29,74.12,0.48
23.63,84.37,3.88
32.87,74.68,5.28
25.27,85.8,4.21
27.0,79.18,6.81
9.85,78.75,11.28
25.18,80.3,6.78
24.52,84.98,4.1
20.4,76.22,7.09
30.67,76.77,5.36
24.89,78.35,6.44
24.77,78.37,6.35
28.02,75.64,6.12
24.58,80.83,6.12
13.43,79.98,7.92
9.37,77.93,11.6
21.65,78.78,6.76
9.18,78.45,12.54
23.08,87.82,4.77
11.43,78.37,8.5
23.4,79.67,6.17
24.65,72.6,8.42
24.85,72.23,8.56
25.4,85.98,4.23
20.12,76.47,7.12
19.8,76.87,6.93
27.33,88.63,1.93
26.65,91.92,2.92
10.78,79.13,9.81
26.62,92.78,2.85
22.07,75.4,7.0
8.48,76.95,13.52
8.47,76.95,13.69
24.77,78.83,6.37
13.67,79.38,7.22
10.77,78.72,9.54
13.67,79.58,7.32
12.48,78.57,7.58
13.15,79.53,7.52
20.3,83.3,4.23
9.73,79.03,11.93
26.17,75.75,6.91
13.33,77.08,8.31
8.8,78.15,13.16
8.75,78.18,13.24
24.58,73.7,7.68
24.62,73.88,7.6
23.18,75.78,6.88
22.5,87.95,5.82
23.53,80.88,5.89
31.47,76.27,4.67
11.4,76.73,9.54
22.57,72.93,10.12
25.3,83.02,5.76
25.45,82.87,5.89
10.37,79.85,11.08
12.92,79.15,7.34
15.87,73.63,8.88
20.9,70.37,10.83
23.53,77.82,6.5
17.68,83.3,6.44
17.72,83.23,6.49
18.05,79.37,5.35
20.67,78.58,6.65
20.4,78.15,6.97
